B11_2019,B11_2020,B12_2019,B12_2020,B2_2019,B2_2020,B3_2019,B3_2020,B4_2019,B4_2020,B8_2019,B8_2020,NBR_2019,NBR_2020,NDVI_2019,NDVI_2020,angle_deg,strat,lon,lat,roi,s2_angle
0.45454999804496765,0.4327999949455261,0.4189000129699707,0.3806000053882599,0.08879999816417694,0.08709999918937683,0.14429999887943268,0.13920000195503235,0.2596000134944916,0.24799999594688416,0.32679998874664307,0.3199999928474426,-0.12350814789533615,-0.08649730682373047,0.11459749937057495,0.1267605572938919,15.378112507588154,0,42.7077501533745,6.890212976489348,ET_somali,3.143978838057668
0.39637500047683716,0.34744998812675476,0.33570000529289246,0.25964999198913574,0.08483333140611649,0.07919999957084656,0.1290583312511444,0.11400000005960464,0.21469999849796295,0.15719999372959137,0.3139500021934509,0.2991499900817871,-0.03347957134246826,0.0706871822476387,0.18774236738681793,0.31105512380599976,22.42047374916654,0,42.74116748194374,6.801908584060398,ET_somali,16.416157443649926
0.38690000772476196,0.37654998898506165,0.30682501196861267,0.27799999713897705,0.10360000282526016,0.10337500274181366,0.14853332936763763,0.14180000126361847,0.20787499845027924,0.18934999406337738,0.2889833450317383,0.29510000348091125,-0.029945312067866325,0.02983773499727249,0.1632423996925354,0.21828880906105042,19.652869114139797,0,42.73586742176744,6.719982230148698,ET_somali,7.814846647385632
0.3074285686016083,0.3055333197116852,0.2611333429813385,0.26063331961631775,0.059285715222358704,0.05959999933838844,0.08800937235355377,0.0868857130408287,0.13537999987602234,0.13477499783039093,0.21199999749660492,0.2133750021457672,-0.1038467213511467,-0.09969934076070786,0.22056536376476288,0.22576476633548737,13.969768133543171,0,42.68529227127151,7.095927176552718,ET_somali,0.7555151817723844
0.3912000060081482,0.38440001010894775,0.31337499618530273,0.29986000061035156,0.0797363668680191,0.07668571174144745,0.11188571155071259,0.11050000041723251,0.16624444723129272,0.1425333321094513,0.2499600052833557,0.25946667790412903,-0.11257065832614899,-0.07221776247024536,0.20114046335220337,0.29087895154953003,12.120045570428065,0,42.90304389614208,7.095747513495894,ET_somali,8.965606115372882
0.40015000104904175,0.3847000002861023,0.3330000042915344,0.30094999074935913,0.09485000371932983,0.09380000084638596,0.13770000636577606,0.1306000053882599,0.21199999749660492,0.1873999983072281,0.2824000120162964,0.2831999957561493,-0.08222293108701706,-0.030386023223400116,0.14239485561847687,0.2035699039697647,18.878155672648067,0,43.00527217547488,6.8898536503756995,ET_somali,7.7090832843943975
0.44839999079704285,0.41554999351501465,0.385699987411499,0.3163999915122986,0.1340000033378601,0.11922857165336609,0.19599999487400055,0.16204999387264252,0.28593334555625916,0.2210666686296463,0.3458000123500824,0.30399999022483826,-0.05454542115330696,-0.019987108185887337,0.09476572275161743,0.15794818103313446,27.261114324761017,0,42.916698288460694,6.893716406097414,ET_somali,7.566678087887252
0.4113500118255615,0.3736000061035156,0.34597501158714294,0.2936199903488159,0.11259999871253967,0.09563333541154861,0.16200000047683716,0.14259999990463257,0.24036666750907898,0.20229999721050262,0.3197000026702881,0.2978000044822693,-0.039471227675676346,0.007067759055644274,0.14164981245994568,0.1909618228673935,21.139343346819327,0,42.61746946732048,6.7790913758437625,ET_somali,7.138903866045709
0.4189000129699707,0.4243600070476532,0.35030001401901245,0.34202998876571655,0.10405000299215317,0.10655999928712845,0.1607999950647354,0.16296666860580444,0.2508000135421753,0.24903999269008636,0.3336000144481659,0.32295000553131104,-0.024418773129582405,-0.028692567721009254,0.14168377220630646,0.1292155683040619,18.760077466238606,0,42.87564527997643,6.768760750076388,ET_somali,1.4648278371900318
0.4611999988555908,0.4745999872684479,0.4115999937057495,0.4210500121116638,0.1088000014424324,0.11800000071525574,0.17219999432563782,0.18199999630451202,0.26489999890327454,0.28119999170303345,0.351500004529953,0.3628999888896942,-0.07875768840312958,-0.07417567819356918,0.14049319922924042,0.12684366106987,15.74483944630881,0,42.71942825206805,7.044543542301081,ET_somali,1.5559505085428587
