cls,lat,lon,sep_stable
0,-6.660789869359675,-54.753963563382925,0.10000577949414347
0,-6.697261469894926,-55.16844623547567,0.15684850791413094
0,-7.434059665929766,-54.57259370751919,0.15666167242792634
0,-7.434418992043405,-54.61634166185581,0.12930292291761689
0,-7.4451089439244384,-55.31325465927574,0.1960496858988646
0,-7.171661771438451,-54.54519509135355,0.14685263142409402
0,-6.649650759836604,-54.82313384026013,0.17340374785304377
0,-6.570688846362486,-54.945484381957215,0.15991165819066835
0,-7.391030363820434,-55.11221169868979,0.12544272934395917
0,-6.709568389287369,-55.03926849761929,0.19368750419467137
0,-6.898753588122943,-54.555795211706155,0.16970026712959033
0,-6.535115561111354,-54.55004599388779,0.09209828191762542
0,-6.695105513213051,-54.561364766467705,0.11748363441914711
0,-7.0469756100026615,-54.62415700482765,0.12248649940249441
0,-6.527929038838408,-54.77642144548591,0.16394709211372546
0,-6.683068088405847,-54.80408955623679,0.13801541197664396
0,-7.229513275735755,-55.283789917956625,0.20338942149153033
0,-7.365967367393509,-54.69180014572186,0.11251091804299505
0,-6.87575671684948,-54.83175766698767,0.17073106658417825
0,-6.827517186092265,-55.109876078951075,0.17577046015167572
0,-7.112911951857029,-54.78747072348058,0.15656402190342
0,-7.222596248048035,-54.91422301006985,0.15384472999290008
0,-7.397498233866102,-54.632691000026796,0.17352490251691977
0,-6.844944502604179,-54.58472096385481,0.09941321859102915
0,-6.620635176159539,-55.102959051263355,0.17561016721307693
0,-7.43918006304925,-54.95725231217918,0.2572738363288641
0,-7.494426453022598,-55.08553173475144,0.18842742322184608
0,-6.6597118910187305,-54.54546458593879,0.13070570837234272
0,-6.979512132165283,-54.76555183054806,0.12439980373477993
0,-6.555686981117702,-54.5545375703084,0.1676317434840937
0,-7.477178799567497,-55.069901048807765,0.16281061207438682
0,-7.461997271265886,-54.555166391007276,0.10883647739069897
0,-6.998376753131794,-54.85735965258509,0.17136962418804835
0,-7.006102264575219,-54.724678485120634,0.1881900265666255
0,-6.582636439641277,-54.56567667983147,0.1815598268806302
0,-7.098089749669057,-54.96605580196355,0.1577249327605918
0,-7.478616104022095,-54.65371157767518,0.17429274514254423
0,-7.203372300967871,-55.442522228660536,0.18262591344586626
0,-7.021373624405257,-54.64823185444206,0.14764754699712823
