ang_2020,ang_2021,ang_2022,ang_2023,ang_2024,ang_2025,dummy,s2ang_2020,s2ang_2021,s2ang_2022,s2ang_2023,s2ang_2024,s2ang_2025,lon,lat,roi,grp
6.114534439184872,5.39844396735617,7.971521597347724,8.440757933763702,8.402739338314584,8.037241276615315,0,1.805082877050978,2.7231000905960983,2.2975574914418186,1.353107148992692,3.2228846561662436,2.639013357920582,23.469609691727648,0.3272113422405357,CD_congo,AF
1.1314782867377067,7.46387301229733,5.88495170594654,0.42300615821400167,2.4203400178319634,6.210844577259059,0,0.8375604242965379,0.8647298885307608,3.040671406258453,1.1113986034000949,0.5842892985619044,3.650014569361645,23.133909270052182,0.49187253381964396,CD_congo,AF
6.785970957394917,6.361789105371887,7.760948354906421,7.032051022236633,5.174871414500646,11.23003892340168,0,1.2810577096606202,1.400137075180615,1.5045864124244468,1.160437737194459,1.5473986362079408,0.7246955418985932,23.089442663488267,0.31229930852415166,CD_congo,AF
11.138080350667057,9.262970908923569,9.3866792916552,8.955969757854449,8.093094788500169,7.681309284487225,0,3.8195372227145583,3.083660245660673,18.015584913717436,16.795943589058407,2.154305266172263,1.2591751815937375,23.326687730024233,0.042265734117823486,CD_congo,AF
5.781244676092172,8.590610628802889,6.350557718807643,8.020704960948644,10.197042690080458,9.683026398014063,0,1.7103656224506378,0.8000738173785112,1.8054601052450914,2.311615853942661,0.6866249495224325,1.3815656148913542,23.294707705909577,0.4460584543295484,CD_congo,AF
8.280209449879562,7.523841118107266,5.948853490118467,4.0981736569749145,7.640731969618291,8.726392047144362,0,1.0514112325146456,2.6463970723676233,0.6177896256297105,2.038062711757958,0.8717322329416932,2.0665000150238324,23.111271724892372,0.33502668521237555,CD_congo,AF
2.711707226557606,6.1397591371928595,4.363969569787655,4.879048425080273,9.160454707750777,8.159884094277325,0,3.0211027325388287,0.7017517436589485,1.655739346753376,1.3179095512984649,1.9751276802504711,2.3104846094853175,23.448139956437192,0.2910990678189309,CD_congo,AF
7.448042070883722,6.515854702159207,7.192251824397338,6.310995452537636,8.720968525319236,11.667955079440272,0,0.39716932752776013,3.3378412870193332,2.832826567406381,1.6753716933870773,1.5170543211755003,2.72392708564495,23.235149402572453,0.2550766249257381,CD_congo,AF
8.150612868473342,9.770702327623647,8.428192248215332,5.93586087941481,6.449223400100757,5.271387235037864,0,1.513781128090689,1.7208268197168168,1.322542530146666,1.5822375110404876,2.4991323757389012,1.2646158019675438,23.15717563591088,0.18967927224183695,CD_congo,AF
7.369539705899089,9.58668527079361,7.868171365116934,8.55133465348373,6.664634783648146,4.390399857564784,0,2.0399274853363254,2.6030199611049403,2.7494375228749144,2.5377335101468317,1.398121730068618,2.1686177399263173,23.051443926970013,0.42117512095943765,CD_congo,AF
9.302097030039521,6.757514925025444,6.201015066907628,7.320866720017848,5.683085349912175,7.03700625493772,0,1.572392325739853,0.9641800825458887,1.5807848601207852,1.3790256793138977,2.0583715023217892,1.7919701631008103,23.29569585272211,0.2637902831816975,CD_congo,AF
8.127812108264234,6.197011429505361,8.392350138065723,4.9111059177866325,6.650146674668011,10.166117013277786,0,1.2689811491124823,1.6520557701635115,6.521467679179309,6.8653117319443835,1.7705002940640635,0.8289321080829652,23.293090738398163,0.03552836948692707,CD_congo,AF
8.585635001501355,8.233542859274314,7.767048594205225,8.110408124005188,6.1688711281252235,5.382105686643266,0,1.5711328033712832,1.7462826449203075,4.022775468210495,5.890146174052327,1.3516318249129804,2.108458616384763,23.24089862039082,0.11889202785321867,CD_congo,AF
4.716932850168556,7.758281112947492,8.98246070488622,7.137456509397606,4.840264918984831,6.047438715661192,0,0.5192055692467368,1.0065301377403284,2.1085848091207233,4.4322493672954835,3.7302360233863534,2.374730042164966,23.308362098228194,0.21734738299271822,CD_congo,AF
2.750384772579788,5.834190696339158,6.27062091018528,4.497767239016891,5.344410113084986,9.518253160346784,0,0.9558402568260559,0.9703576257837405,0.8875761920649323,1.7671894133512995,1.5164820637472123,0.4433842050425949,23.046054035265293,0.2997228945464783,CD_congo,AF
4.468568277162071,5.971556125985857,5.091462751156776,6.35733220879054,6.870310826802762,6.9812752971765,0,0.6442819116803077,1.6099879134702577,1.0769453037163594,2.447555727445857,1.8155446158189785,1.4289070877743941,23.36378815125837,0.3499387189287596,CD_congo,AF
7.632274088762921,7.423255275403742,7.582420928587928,6.2274239395234074,9.877554907343729,11.576055656884455,0,0.8491943194345744,1.1608924482720648,1.1317951495788612,2.053646595217603,0.6080367647458921,2.114231761924113,23.248085142663776,0.46007217276181295,CD_congo,AF
6.130380513099859,7.278072849085433,6.565058726096634,5.6375779915970226,9.287911212041195,5.608065512563404,0,2.1437801004130823,2.236639992417262,5.312730447460869,6.443211455566136,1.4627108349621571,6.102687173382909,23.471675816881124,0.476870668574848,CD_congo,AF
5.368786655389865,2.596393798456166,6.310687757610276,9.996369544841906,8.595404967043777,7.188539768828184,0,2.206468009204604,1.1179270865647772,6.194080809614689,6.138650240914831,1.8500799377507615,2.8263678231206497,23.164811315825894,0.10451898330730633,CD_congo,AF
0.0,4.033542835993191,8.01880126032302,5.796283282463314,7.130113460000455,6.228031520249,0,1.2133259834744585,0.6505567989924322,10.107506947053091,8.740765042277987,1.0686097162209456,2.2874564508215025,23.231196815322328,0.06849654041411352,CD_congo,AF
6.1949081867441675,5.226950090443647,6.307712602616316,6.705056864094031,4.1863382748953475,6.255086957687916,0,1.9720285573425786,2.2712145948541984,4.785391136951614,4.579256411512186,1.2470958389810165,0.7487761242493852,23.39747497441285,0.3540709692357094,CD_congo,AF
