s2_2224,lon,lat
6.108329316044422,34.304445,31.295178
5.887412150188786,34.307597,31.295146
6.818592468321669,34.310748,31.295114
5.388169000350427,34.3139,31.295082
6.139484746063461,34.317051,31.295049
6.077143164588878,34.320202,31.295017
7.579686819840135,34.323354,31.294984
6.085213421393697,34.326505,31.294952
5.1005291371609385,34.329657,31.294919
4.640901036925532,34.332808,31.294887
5.612422347657118,34.335959,31.294854
10.800496817549973,34.339111,31.294821
7.075734591189202,34.342262,31.294788
8.063236668888905,34.345413,31.294755
11.627373234034776,34.348565,31.294722
11.701170365973823,34.351716,31.294689
8.894216719508151,34.354867,31.294656
8.504634808296137,34.358019,31.294623
12.807664995057658,34.36117,31.294589
9.888198530284214,34.364321,31.294556
5.093301615322488,34.367473,31.294522
6.036012765168494,34.301331,31.297916
6.057073885382238,34.304483,31.297884
7.000851364127761,34.307634,31.297852
6.408693168510758,34.310786,31.29782
6.300390999384757,34.313937,31.297788
9.205714076058165,34.317089,31.297755
8.092926182883081,34.32024,31.297723
4.661618044970826,34.323392,31.297691
5.572883066874773,34.326543,31.297658
7.745314355606506,34.329695,31.297625
10.470232081165225,34.332846,31.297593
8.037775099141811,34.335997,31.29756
11.275112887985406,34.339149,31.297527
9.269862474829695,34.3423,31.297494
8.167077908675264,34.345452,31.297461
7.941535993382938,34.348603,31.297428
8.857402595648946,34.351755,31.297395
10.860311091840302,34.354906,31.297362
11.550725453088814,34.358057,31.297329
11.781049966099928,34.361209,31.297295
8.89140272421912,34.36436,31.297262
6.974709928061674,34.367512,31.297228
6.8096172956673975,34.301368,31.300622
7.382704000898705,34.30452,31.30059
5.29265049126851,34.307672,31.300558
5.789971853104626,34.310823,31.300526
6.642619805879629,34.313975,31.300494
8.966669192411354,34.317126,31.300462
7.158083363104048,34.320278,31.300429
7.840514256516847,34.323429,31.300397
11.262305831922637,34.326581,31.300364
8.62299462997887,34.329733,31.300332
8.862636863865553,34.332884,31.300299
8.209351737853675,34.336036,31.300266
8.354130940219074,34.339187,31.300233
8.737398774776993,34.342339,31.3002
9.441647485633354,34.34549,31.300167
7.288803343396442,34.348642,31.300134
8.11415091638869,34.351793,31.300101
6.821587187275052,34.354945,31.300068
10.818102493036369,34.358096,31.300035
11.372096091169718,34.361248,31.300001
9.76399503732053,34.364399,31.299968
8.64969937406206,34.367551,31.299934
6.278679961507501,34.370702,31.299901
6.302066804662138,34.301406,31.303328
6.212940311546566,34.304557,31.303296
5.164435301101072,34.307709,31.303264
6.573245338442876,34.310861,31.303232
6.725388597070887,34.314012,31.3032
5.511812352161912,34.317164,31.303168
6.79163003514464,34.320316,31.303135
6.358328392931286,34.323467,31.303103
7.71544237328115,34.326619,31.30307
5.078845743155691,34.329771,31.303038
7.846547916954075,34.332922,31.303005
6.041047794393756,34.336074,31.302972
7.173321928876831,34.339225,31.302939
8.045362986941589,34.342377,31.302907
9.35463679704537,34.345529,31.302874
7.470988707891628,34.34868,31.30284
7.410948949897082,34.351832,31.302807
7.630515666037545,34.354983,31.302774
8.518602467288124,34.358135,31.302741
8.86321958249619,34.361287,31.302707
15.220435866084799,34.364438,31.302674
9.741679346425359,34.36759,31.30264
4.4455328767657525,34.370741,31.302607
6.085860000250509,34.301443,31.306034
5.079061980475172,34.304595,31.306002
7.62349538593532,34.307746,31.30597
4.805494553014054,34.310898,31.305938
6.157098738977161,34.31405,31.305906
6.10123447909478,34.317202,31.305874
5.341789530216031,34.320353,31.305841
6.966368659905366,34.323505,31.305809
8.76450567173448,34.326657,31.305776
4.807325562777259,34.329809,31.305744
6.241326821066808,34.33296,31.305711
6.2194004117581585,34.336112,31.305678
6.684686258660839,34.339264,31.305646
5.901336462124037,34.342415,31.305613
7.347389261834719,34.345567,31.30558
6.344668079765694,34.348719,31.305547
6.489278085632634,34.351871,31.305513
6.717220167130612,34.355022,31.30548
5.890332549316373,34.358174,31.305447
13.163633857824387,34.361326,31.305414
17.527857486562063,34.364477,31.30538
12.612793919696013,34.367629,31.305347
6.367344801629629,34.370781,31.305313
6.62645250934838,34.30148,31.308741
6.016798253770483,34.304632,31.308709
7.034432886947915,34.307784,31.308677
6.00987236212226,34.310936,31.308644
5.642567229252224,34.314087,31.308612
4.842146755651063,34.317239,31.30858
6.616486858703779,34.320391,31.308548
5.796238318704542,34.323543,31.308515
5.738758657125448,34.326695,31.308483
5.977685144426819,34.329847,31.30845
7.991104698614105,34.332998,31.308417
7.050048809678041,34.33615,31.308384
6.254906039050937,34.339302,31.308352
5.634097408656621,34.342454,31.308319
5.140172151580738,34.345606,31.308286
6.480002676892397,34.348757,31.308253
7.114323661992434,34.351909,31.30822
5.9551292103431495,34.355061,31.308186
5.624248743490783,34.358213,31.308153
13.585349890341115,34.361364,31.30812
15.540888427728337,34.364516,31.308086
8.976881727226008,34.367668,31.308053
7.130158912126511,34.37082,31.308019
5.640260240617226,34.301517,31.311447
6.298403916162671,34.304669,31.311415
4.857264722495204,34.307821,31.311383
5.95479982590973,34.310973,31.311351
4.629516640384196,34.314125,31.311318
5.948450930307363,34.317277,31.311286
6.152353260812876,34.320429,31.311254
8.208368335570002,34.323581,31.311221
7.192581172132321,34.326733,31.311189
6.69212046601075,34.329885,31.311156
6.112124156297393,34.333036,31.311123
5.2113329854661234,34.336188,31.311091
5.0429589574825355,34.33934,31.311058
4.964599083253471,34.342492,31.311025
6.706930407040398,34.345644,31.310992
8.699060098895112,34.348796,31.310959
6.943814565834197,34.351948,31.310926
6.568620831261481,34.3551,31.310892
9.359876237300584,34.358252,31.310859
8.643357425999449,34.361403,31.310826
12.588439432521232,34.364555,31.310792
10.363108446008734,34.367707,31.310759
5.9798634784572,34.370859,31.310725
3.9635464532119675,34.301554,31.314153
4.807187800576954,34.304706,31.314121
4.9846661205805205,34.307858,31.314089
5.452216461848169,34.311011,31.314057
4.981948083502201,34.314163,31.314024
5.864636850775688,34.317315,31.313992
10.257891520686591,34.320467,31.31396
19.19895814471881,34.323619,31.313927
11.523442675142885,34.326771,31.313895
6.068065861291697,34.329923,31.313862
6.844651866155961,34.333075,31.313829
5.9341767579573785,34.336227,31.313797
4.784134114756188,34.339379,31.313764
5.154667188699036,34.342531,31.313731
7.406510482038635,34.345683,31.313698
6.103196240428684,34.348835,31.313665
7.754227888665095,34.351986,31.313632
7.260305754112773,34.355138,31.313598
8.157794067379845,34.35829,31.313565
8.166627564849984,34.361442,31.313532
9.994568081194602,34.364594,31.313498
9.358488035379494,34.367746,31.313465
6.67903276659527,34.370898,31.313431
5.607476769554623,34.301592,31.316859
4.943533647576869,34.304744,31.316827
5.084411373736211,34.307896,31.316795
5.190114283123628,34.311048,31.316763
5.056089859501479,34.3142,31.316731
6.68059109555507,34.317352,31.316698
12.559928601705092,34.320504,31.316666
17.30465085770396,34.323656,31.316633
10.252501975604295,34.326809,31.316601
6.830395740451434,34.329961,31.316568
6.259047050899606,34.333113,31.316536
6.045193682896333,34.336265,31.316503
5.7096012851475235,34.339417,31.31647
6.051710594320272,34.342569,31.316437
6.422338330339549,34.345721,31.316404
6.553817951612227,34.348873,31.316371
8.786845222434028,34.352025,31.316338
5.714358495820061,34.355177,31.316305
7.554106029941889,34.358329,31.316271
10.774915236979234,34.361481,31.316238
8.568777525099598,34.364633,31.316204
9.474576262689393,34.367785,31.316171
7.078886811863936,34.370937,31.316137
6.970293001025697,34.301629,31.319565
7.37842692949952,34.304781,31.319533
5.79326460648916,34.307933,31.319501
8.916683605800472,34.311086,31.319469
5.763759996203516,34.314238,31.319437
11.811298736332457,34.31739,31.319404
19.254900426472542,34.320542,31.319372
16.941255121315397,34.323694,31.319339
10.115395648012722,34.326847,31.319307
6.8330172040372235,34.329999,31.319274
5.608603515957517,34.333151,31.319242
6.590742108842997,34.336303,31.319209
7.05239076027724,34.339455,31.319176
7.229975273607537,34.342607,31.319143
5.4333810319487545,34.34576,31.31911
4.9130563623755314,34.348912,31.319077
10.444089164822156,34.352064,31.319044
7.957622384335601,34.355216,31.319011
6.372093164946951,34.358368,31.318977
7.667799821598611,34.36152,31.318944
9.69453082055884,34.364672,31.31891
10.32448694144385,34.367824,31.318877
6.860906651180707,34.370977,31.318843
6.95133360652331,34.222822,31.32034
6.770419655386567,34.225974,31.32031
17.846764923398762,34.229126,31.32028
6.728877938911733,34.232279,31.32025
11.676085458146408,34.235431,31.320219
15.577209439814824,34.238583,31.320189
15.608209319077684,34.241736,31.320158
16.42268073589448,34.244888,31.320128
17.335532729273915,34.24804,31.320097
9.539799618112744,34.251193,31.320067
6.783842577967704,34.254345,31.320036
6.219693130344651,34.222857,31.323046
10.79160353023648,34.226009,31.323016
14.283173307198398,34.229162,31.322986
12.880548992398001,34.232314,31.322956
14.965231719482908,34.235466,31.322925
17.5482619609151,34.238619,31.322895
12.888123167511917,34.241771,31.322865
13.613457930273267,34.244924,31.322834
24.450154267875774,34.248076,31.322803
17.117268110502465,34.251228,31.322773
12.490336888018287,34.254381,31.322742
12.447326950958363,34.257533,31.322711
14.628337538614803,34.260686,31.32268
18.88124823880156,34.263838,31.322649
16.86727302139104,34.26699,31.322618
14.184963608549541,34.270143,31.322587
11.861888818547413,34.273295,31.322556
8.315595942003963,34.276447,31.322525
6.692778005215071,34.2796,31.322493
11.727424221569175,34.282752,31.322462
5.562367086769317,34.285904,31.32243
5.358902696772445,34.289057,31.322398
9.223804186814377,34.292209,31.322367
6.487985665324345,34.295361,31.322335
5.264497813457234,34.298514,31.322303
8.395422487222014,34.226044,31.325722
9.750780176692565,34.229197,31.325692
10.502574696783984,34.232349,31.325662
9.871831777342473,34.235502,31.325632
4.8821012875009915,34.238654,31.325601
8.929477372408327,34.241807,31.325571
10.787747035948815,34.244959,31.32554
24.256218322790378,34.248112,31.32551
18.033449921322823,34.251264,31.325479
21.145666818677675,34.254417,31.325448
18.232702356692112,34.257569,31.325417
12.591325128346195,34.260722,31.325386
13.62232895685655,34.263874,31.325355
10.964306726717254,34.267027,31.325324
11.000842614565677,34.270179,31.325293
13.848061955002374,34.273331,31.325262
8.891425107284013,34.276484,31.325231
6.388603856867941,34.279636,31.325199
21.702714466824197,34.282789,31.325168
10.293017276698839,34.285941,31.325136
5.320944669028583,34.289094,31.325105
5.635234142494196,34.292246,31.325073
7.516091843463817,34.295399,31.325041
7.835202196414793,34.298551,31.325009
8.547826547605284,34.229232,31.328398
8.028231538883565,34.232384,31.328368
7.870260683511521,34.235537,31.328338
7.351191546716685,34.23869,31.328307
10.47889994784324,34.241842,31.328277
11.449218621274715,34.244995,31.328246
17.791119009741973,34.248147,31.328216
15.613472927321583,34.2513,31.328185
25.06369162782625,34.254453,31.328154
13.875120177425748,34.257605,31.328124
12.848340210149678,34.260758,31.328093
18.64610813379007,34.26391,31.328062
22.68631045540918,34.267063,31.328031
16.911106402731342,34.270215,31.327999
11.319910226226789,34.273368,31.327968
9.544697833813009,34.27652,31.327937
6.838833393582277,34.279673,31.327905
6.91532441215449,34.282826,31.327874
5.419015801564868,34.285978,31.327842
4.1445709797038806,34.289131,31.327811
4.560084010767815,34.292283,31.327779
9.671369719788029,34.295436,31.327747
8.882141022691014,34.298588,31.327715
6.3300660895019565,34.23242,31.331074
9.11570683232066,34.235572,31.331044
8.406622968011764,34.238725,31.331014
9.539267252781448,34.241878,31.330983
9.78853059324189,34.24503,31.330953
13.990615428768272,34.248183,31.330922
22.488723266042197,34.251336,31.330891
20.27479229411298,34.254488,31.330861
11.094856854855871,34.257641,31.33083
13.778918267951715,34.260794,31.330799
27.920781817803896,34.263946,31.330768
18.637126330195514,34.267099,31.330737
13.762034007704596,34.270252,31.330706
10.628328397411861,34.273404,31.330674
8.958262441592709,34.276557,31.330643
7.47224229352634,34.27971,31.330612
8.580382229168928,34.282862,31.33058
6.152375669302351,34.286015,31.330549
6.544672326303457,34.289167,31.330517
4.50900677598306,34.29232,31.330485
5.6943092977676395,34.295473,31.330453
11.868920598416038,34.298625,31.330422
6.268365174524246,34.235608,31.33375
8.284305021582231,34.238761,31.33372
7.967643777654444,34.241913,31.333689
10.991990200019405,34.245066,31.333659
11.460888460649654,34.248219,31.333628
15.611015248375404,34.251372,31.333598
26.792000068651962,34.254524,31.333567
14.27538869888228,34.257677,31.333536
16.06928176939087,34.26083,31.333505
18.034552477098018,34.263983,31.333474
7.603018857322131,34.267135,31.333443
6.417606355729591,34.270288,31.333412
19.722967183880822,34.273441,31.33338
12.180287030881793,34.276594,31.333349
8.767936506245762,34.279746,31.333318
11.129617746634802,34.282899,31.333286
10.067248811581871,34.286052,31.333255
10.413731148698492,34.289204,31.333223
5.539775244013017,34.292357,31.333191
6.884354235985547,34.29551,31.33316
12.858303770447879,34.298662,31.333128
8.207417822735726,34.238796,31.336426
11.8356179154968,34.241949,31.336396
12.888767980782722,34.245102,31.336365
16.14020809653328,34.248255,31.336334
16.192519464890253,34.251407,31.336304
11.51717278586258,34.25456,31.336273
9.336887838427481,34.257713,31.336242
12.53178892450573,34.260866,31.336211
17.792565842447125,34.264019,31.33618
13.197113917301236,34.267172,31.336149
8.324356119949734,34.270324,31.336118
9.304765465511883,34.273477,31.336087
8.33762892033412,34.27663,31.336055
11.240970252571763,34.279783,31.336024
11.400692457490923,34.282936,31.335992
12.952054053421648,34.286088,31.335961
9.68915013999044,34.289241,31.335929
8.460239099190181,34.292394,31.335897
12.922919603819288,34.295547,31.335866
9.030514583370218,34.2987,31.335834
5.677830096957802,34.241984,31.339102
9.199792003623815,34.245137,31.339071
9.386282364568212,34.24829,31.339041
22.66984312584183,34.251443,31.33901
9.166248222919997,34.254596,31.338979
15.006436176259385,34.257749,31.338948
19.319279738743173,34.260902,31.338917
11.870270599652544,34.264055,31.338886
12.298069457487072,34.267208,31.338855
13.716148678723869,34.270361,31.338824
9.943294606831474,34.273514,31.338793
9.961269557195319,34.276667,31.338761
20.091615312118318,34.279819,31.33873
10.632577370843125,34.282972,31.338699
7.886468588112051,34.286125,31.338667
13.35098895674495,34.289278,31.338635
11.996213349926224,34.292431,31.338604
8.341037641824167,34.295584,31.338572
9.207470754526256,34.298737,31.33854
7.2232219634485455,34.245173,31.341777
10.433411607633202,34.248326,31.341747
13.01107683431067,34.251479,31.341716
12.150954914432697,34.254632,31.341685
14.310145240309904,34.257785,31.341654
18.12250419111751,34.260938,31.341623
16.035926148646855,34.264091,31.341592
17.417746648138085,34.267244,31.341561
10.11825180828391,34.270397,31.34153
20.31741556765672,34.27355,31.341499
18.837564630607794,34.276703,31.341468
18.7869441769556,34.279856,31.341436
13.055717980836512,34.283009,31.341405
6.236239642668061,34.286162,31.341373
9.347460880312752,34.289315,31.341341
9.883598439909553,34.292468,31.34131
6.988640861249772,34.295621,31.341278
7.841164526456563,34.298774,31.341246
6.9880804331443835,34.248362,31.344453
13.915693835204445,34.251515,31.344422
12.336937873357245,34.254668,31.344391
11.634291086482865,34.257821,31.344361
14.12089032210903,34.260974,31.34433
11.473286453051832,34.264127,31.344299
12.198122494820195,34.26728,31.344267
13.525249084908841,34.270434,31.344236
17.945903772902696,34.273587,31.344205
18.958672859380723,34.27674,31.344174
11.445479178196218,34.279893,31.344142
9.294862114708037,34.283046,31.344111
10.902806469339394,34.286199,31.344079
9.636029131358333,34.289352,31.344048
6.969259392817477,34.292505,31.344016
5.906021022982951,34.295658,31.343984
6.5694999078006235,34.298811,31.343952
10.072818037079934,34.251551,31.347128
14.15095926796195,34.254704,31.347098
13.576723831190892,34.257857,31.347067
12.413302335311409,34.26101,31.347036
8.167221910290968,34.264164,31.347005
8.467436275907373,34.267317,31.346974
11.521249131944401,34.27047,31.346942
11.74918840895961,34.273623,31.346911
6.648506637519625,34.276776,31.34688
8.530794323605013,34.279929,31.346848
4.005433430284313,34.283083,31.346817
4.8163256974220765,34.286236,31.346785
5.691884158106726,34.289389,31.346754
10.3649598042853,34.292542,31.346722
9.541146818209533,34.295695,31.34669
7.061540603178652,34.298848,31.346658
7.723287545934555,34.251587,31.349835
6.4891123430991815,34.25474,31.349804
11.687089388639107,34.257893,31.349773
12.621537747368452,34.261046,31.349742
8.90169070237362,34.2642,31.349711
10.31719879538566,34.267353,31.34968
5.012460059108306,34.270506,31.349649
7.72076770290939,34.27366,31.349617
16.676157257257355,34.276813,31.349586
15.044211375825583,34.279966,31.349555
6.23503254135147,34.283119,31.349523
5.962033239928937,34.286273,31.349492
5.163840806566238,34.289426,31.34946
6.560726645140639,34.292579,31.349428
10.945719982487821,34.295732,31.349396
6.97300213121969,34.298885,31.349364
5.809596750248562,34.254776,31.35251
7.507297814562895,34.257929,31.352479
12.718987469907477,34.261083,31.352448
12.388341787228027,34.264236,31.352417
7.961769952390828,34.267389,31.352386
5.4994122306577085,34.270543,31.352355
10.166467668030124,34.273696,31.352324
17.29535560295644,34.276849,31.352292
18.12185931674532,34.280003,31.352261
6.009838113347473,34.283156,31.352229
5.4551311918655525,34.286309,31.352198
6.3534664962432865,34.289463,31.352166
6.551304425705188,34.292616,31.352134
7.868157413913675,34.295769,31.352102
9.166994925513661,34.298923,31.352071
7.402309967115155,34.257965,31.355185
9.812213379786074,34.261119,31.355154
11.152426401957051,34.264272,31.355123
10.03889551910316,34.267426,31.355092
13.708719768042958,34.270579,31.355061
21.35672860832699,34.273733,31.35503
14.842892434226709,34.276886,31.354998
7.514529941632856,34.280039,31.354967
6.816378551865273,34.283193,31.354935
5.865747520778907,34.286346,31.354904
8.7105692629672,34.2895,31.354872
6.799024561918293,34.292653,31.35484
7.814677339256823,34.295806,31.354809
7.94489492406799,34.29896,31.354777
8.670931794265037,34.261155,31.35786
8.85703545373685,34.264308,31.357829
12.88673870332817,34.267462,31.357798
16.488986889504737,34.270615,31.357767
21.712752775670968,34.273769,31.357736
18.0869234925026,34.276923,31.357704
10.425343664972601,34.280076,31.357673
13.110846305015986,34.28323,31.357642
13.966553888763174,34.286383,31.35761
5.6336247400641914,34.289537,31.357578
7.4525311714743525,34.29269,31.357547
8.254917498632825,34.295844,31.357515
8.749163207140045,34.298997,31.357483
5.9492884090354075,34.301666,31.322271
8.205059792753499,34.304818,31.322239
13.63211975145256,34.307971,31.322207
11.176657300817253,34.311123,31.322175
5.568055331238212,34.314275,31.322143
10.707294280881753,34.317428,31.32211
18.184720443915076,34.32058,31.322078
11.35832764705686,34.323732,31.322046
16.860303568196105,34.326884,31.322013
19.898792073739575,34.330037,31.32198
12.554749240598213,34.333189,31.321948
10.34599159125779,34.336341,31.321915
7.231858496504541,34.339494,31.321882
5.81369907608623,34.342646,31.321849
5.600449341613475,34.345798,31.321816
5.931183056520068,34.34895,31.321783
11.132126355183505,34.352102,31.32175
9.271744922086308,34.355255,31.321717
7.627616347932013,34.358407,31.321683
8.200319338255333,34.361559,31.32165
6.553804915212863,34.364711,31.321616
5.659427859618598,34.367864,31.321583
13.45944815636983,34.301703,31.324977
16.440921526194064,34.304856,31.324945
14.593252905930674,34.308008,31.324913
8.009050894774335,34.311161,31.324881
6.9499735324157035,34.314313,31.324849
6.960794537501326,34.317465,31.324817
7.297832905918266,34.320618,31.324784
5.563940621513822,34.32377,31.324752
17.094368372799646,34.326922,31.324719
18.435811184253158,34.330075,31.324687
11.016221125221286,34.333227,31.324654
7.26870526694776,34.336379,31.324621
5.782394718502715,34.339532,31.324588
7.011627212225855,34.342684,31.324555
8.424671582999169,34.345837,31.324522
10.098464572619188,34.348989,31.324489
11.023937647824797,34.352141,31.324456
8.687817519260472,34.355293,31.324423
7.511904012691656,34.358446,31.324389
8.731038890290446,34.361598,31.324356
7.446411582294115,34.36475,31.324323
11.790278390595429,34.367903,31.324289
13.023199624555069,34.301741,31.327684
8.246372271079618,34.304893,31.327652
10.69515956248537,34.308046,31.327619
6.656314163268278,34.311198,31.327587
5.891828302031148,34.314351,31.327555
5.019229973300436,34.317503,31.327523
6.865733312991841,34.320655,31.32749
5.728217747479014,34.323808,31.327458
6.696099258469429,34.32696,31.327425
6.454676974276075,34.330113,31.327393
6.547066024473503,34.333265,31.32736
6.410934356934073,34.336418,31.327327
6.159065285094259,34.33957,31.327294
5.584627508361674,34.342723,31.327261
7.828362476749567,34.345875,31.327228
13.950131111549712,34.349027,31.327195
15.032154036615028,34.35218,31.327162
13.44353510600046,34.355332,31.327129
8.88992641709325,34.358485,31.327095
12.475196706114664,34.361637,31.327062
11.100541161854382,34.364789,31.327029
7.479313245339419,34.367942,31.326995
13.975737063625282,34.301778,31.33039
7.091815792951446,34.30493,31.330358
8.871348221058813,34.308083,31.330326
8.901765883638546,34.311236,31.330293
12.868867049245933,34.314388,31.330261
12.257343228131111,34.317541,31.330229
10.392536611128323,34.320693,31.330196
9.74713417960781,34.323846,31.330164
5.375160410552783,34.326998,31.330131
6.644466013912512,34.330151,31.330099
5.399142565395556,34.333303,31.330066
5.769234820401677,34.336456,31.330033
6.033951428713749,34.339608,31.33
6.385938609183275,34.342761,31.329967
6.397970283771109,34.345914,31.329934
8.472687115324595,34.349066,31.329901
5.333405990392344,34.352219,31.329868
11.363409197778529,34.355371,31.329835
14.041873792985381,34.358524,31.329802
22.00953017741929,34.361676,31.329768
11.944627980843117,34.364829,31.329735
6.554635154306187,34.367981,31.329701
14.86014291921981,34.301815,31.333096
6.780159638503731,34.304968,31.333064
6.233953022255297,34.30812,31.333032
11.486643469486927,34.311273,31.332999
12.728541734256632,34.314426,31.332967
14.497392705302248,34.317578,31.332935
11.989814589870615,34.320731,31.332903
10.602641629529407,34.323884,31.33287
6.467921035483412,34.327036,31.332837
6.019594267700581,34.330189,31.332805
8.653985315103771,34.333342,31.332772
8.319302924445036,34.336494,31.332739
7.8982204209742175,34.339647,31.332706
6.527549666559256,34.342799,31.332674
6.159399277023292,34.345952,31.33264
6.322624029947776,34.349105,31.332607
7.723878896160804,34.352257,31.332574
6.756600798739019,34.35541,31.332541
14.610472513734438,34.358562,31.332508
13.683975177029833,34.361715,31.332474
12.87270291986355,34.364868,31.332441
7.0767797323336135,34.36802,31.332407
11.624817302217386,34.301852,31.335802
6.333246362987394,34.305005,31.33577
4.930528307701215,34.308158,31.335738
6.307553894557486,34.311311,31.335706
7.353060475284316,34.314463,31.335673
8.700620645137866,34.317616,31.335641
12.890950617646535,34.320769,31.335609
9.868742688616889,34.323922,31.335576
6.8428525380990095,34.327074,31.335544
6.829339710055924,34.330227,31.335511
10.285541182258443,34.33338,31.335478
12.698383581933387,34.336532,31.335445
10.798751816277797,34.339685,31.335413
8.198464771499397,34.342838,31.33538
11.713673934175219,34.345991,31.335347
15.238730103254507,34.349143,31.335313
12.149215954015224,34.352296,31.33528
10.825727117694246,34.355449,31.335247
9.477009284395146,34.358601,31.335214
15.139628234956941,34.361754,31.33518
19.08991050486909,34.364907,31.335147
7.451735549229762,34.30189,31.338508
8.329441152711926,34.305042,31.338476
8.7977784628103,34.308195,31.338444
7.825472499559241,34.311348,31.338412
7.758774040801105,34.314501,31.338379
11.887555616284702,34.317654,31.338347
15.848832758733698,34.320807,31.338315
11.288778257189968,34.323959,31.338282
9.368677080934445,34.327112,31.33825
12.926811304064666,34.330265,31.338217
10.00272316600205,34.333418,31.338184
12.42395194384125,34.336571,31.338151
18.00360926748692,34.339724,31.338119
12.503498157910203,34.342876,31.338086
14.0729145817801,34.346029,31.338053
15.661029984488813,34.349182,31.33802
13.461290564201676,34.352335,31.337986
13.297609768511547,34.355487,31.337953
11.300976003467456,34.35864,31.33792
17.56052945263066,34.361793,31.337886
22.571358536271536,34.364946,31.337853
8.705121089597222,34.301927,31.341214
7.8038246594100915,34.30508,31.341182
8.824929396981588,34.308233,31.34115
11.342365459190377,34.311386,31.341118
10.669476103583852,34.314539,31.341086
16.867144389147555,34.317692,31.341053
10.03020184312416,34.320844,31.341021
9.731599996427109,34.323997,31.340988
7.891363831878117,34.32715,31.340956
14.597195631872104,34.330303,31.340923
15.69610201447735,34.333456,31.34089
18.04543235046675,34.336609,31.340858
19.609019716532952,34.339762,31.340825
15.748897576693755,34.342915,31.340792
15.49640213955076,34.346068,31.340759
15.703111763001768,34.34922,31.340726
11.873121940478043,34.352373,31.340692
14.194888134627163,34.355526,31.340659
14.85370452172402,34.358679,31.340626
21.488778402145464,34.361832,31.340592
18.913830359103727,34.364985,31.340559
8.432966228232981,34.301964,31.34392
10.296580811248193,34.305117,31.343888
11.346914559188747,34.30827,31.343856
12.402289063139506,34.311423,31.343824
12.548720148685664,34.314576,31.343792
13.713792097805378,34.317729,31.343759
12.833758703647467,34.320882,31.343727
10.095696979002714,34.324035,31.343694
10.184162627881863,34.327188,31.343662
9.906679306118123,34.330341,31.343629
11.589600513170124,34.333494,31.343596
19.561979350008787,34.336647,31.343564
13.197343365326432,34.3398,31.343531
12.177736547886735,34.342953,31.343498
14.279829209520784,34.346106,31.343465
14.322333934010373,34.349259,31.343432
16.860711035335544,34.352412,31.343398
11.93092655627828,34.355565,31.343365
12.284805693847202,34.358718,31.343332
19.638411183369875,34.361871,31.343298
12.073086523947904,34.365024,31.343265
10.801490086548496,34.302001,31.346626
13.012266211679615,34.305155,31.346594
12.218587558753216,34.308308,31.346562
12.046718552177522,34.311461,31.34653
16.950588002061494,34.314614,31.346498
17.5825223265768,34.317767,31.346465
15.355642460456012,34.32092,31.346433
13.283793851541569,34.324073,31.346401
12.13431175394338,34.327226,31.346368
14.710212899137774,34.330379,31.346335
14.948003764759935,34.333532,31.346303
10.023976650605158,34.336686,31.34627
12.70722915809616,34.339839,31.346237
17.452725600316306,34.342992,31.346204
18.427277222944078,34.346145,31.346171
22.02257170349653,34.349298,31.346138
14.95181206766905,34.352451,31.346105
19.447112595100702,34.355604,31.346071
13.599878120122943,34.358757,31.346038
12.046625217029497,34.36191,31.346004
11.185800401046519,34.365063,31.345971
13.9916540543174,34.302039,31.349333
16.43332197377758,34.305192,31.3493
17.054673865058735,34.308345,31.349268
11.149586525390347,34.311498,31.349236
15.534029296091532,34.314652,31.349204
14.780549977230942,34.317805,31.349172
10.912428675062172,34.320958,31.349139
14.84319694768971,34.324111,31.349107
15.992610383406447,34.327264,31.349074
14.622927373989649,34.330417,31.349041
14.193753755213137,34.333571,31.349009
10.351864057463944,34.336724,31.348976
14.635923901112408,34.339877,31.348943
16.889916445891622,34.34303,31.34891
15.685769656773099,34.346183,31.348877
17.58433255881511,34.349336,31.348844
15.78468696600077,34.35249,31.348811
13.906581941170867,34.355643,31.348777
17.233204870327754,34.358796,31.348744
16.67044796852287,34.361949,31.348711
12.437034078600963,34.365102,31.348677
21.686301299918703,34.302076,31.352039
12.983010458343047,34.305229,31.352007
15.976780386830846,34.308383,31.351974
14.99546831571369,34.311536,31.351942
15.824472005974398,34.314689,31.35191
15.441129414017025,34.317842,31.351878
15.23030580681446,34.320996,31.351845
10.885832826100517,34.324149,31.351813
10.441565648942271,34.327302,31.35178
13.750223700357544,34.330456,31.351747
16.710040455305993,34.333609,31.351715
12.635167781076401,34.336762,31.351682
12.711748043626804,34.339915,31.351649
16.839239481313182,34.343069,31.351616
17.094920496273836,34.346222,31.351583
17.10178390894151,34.349375,31.35155
16.490005869697416,34.352528,31.351517
12.607687667756831,34.355681,31.351483
11.756103100226587,34.358835,31.35145
19.250144890636925,34.361988,31.351417
10.566454474554714,34.302113,31.354745
17.68700164562447,34.305267,31.354713
15.0274870469697,34.30842,31.354681
11.003400595398208,34.311573,31.354648
17.25950891734575,34.314727,31.354616
19.160529990310064,34.31788,31.354584
24.902300421667377,34.321034,31.354551
16.9822043559416,34.324187,31.354519
11.829628942462536,34.32734,31.354486
12.480584057480932,34.330494,31.354454
18.222653762448545,34.333647,31.354421
18.323172250277544,34.3368,31.354388
15.532061369889115,34.339954,31.354355
10.572474250560537,34.343107,31.354322
10.29668277948975,34.34626,31.354289
15.245244415208344,34.349414,31.354256
11.209900507638345,34.352567,31.354223
16.324487974888267,34.35572,31.354189
