event_id,region,gid,in_custom_box,lon,lat,area_ha,classname,view_date,n_s1_obs,sar_date,shift_vv_db,shift_vh_db,sar_r2,sar_t,gap_days,ang_mean_deg,ang_npx,tau_deg,registered,radd_first_date,radd_npx,clear_total_2021,p1_bracketed,p1_bracket_mid,sar_minus_mid_days,inside_tightened,block
A_1098,A,81370_hist,False,-55.1755,-4.3112,9.8079,DESMATAMENTO_CR,2021-08-09,97,2020-12-26,0.3576,0.9383,0.1129,3.3956,5,53.4463,873,11.3934,1,,0,25,False,,,,-111_-9
A_1099,A,81371_hist,False,-55.162,-4.295,38.2195,DESMATAMENTO_CR,2021-08-09,97,2020-12-17,0.3097,0.3382,0.1744,4.7805,11,28.446,3743,11.3934,1,2021-08-02,489,21,False,,,,-111_-9
A_1100,A,81372_hist,False,-55.0433,-4.2549,15.7195,DESMATAMENTO_CR,2021-08-09,97,2021-08-17,-0.6133,-0.7143,0.2634,-6.0349,6,34.2586,1498,11.3934,1,2021-07-03,655,23,False,,,,-111_-9
A_1101,A,81381_hist,False,-55.3219,-4.1288,6.4951,DESMATAMENTO_CR,2021-08-09,97,2021-11-11,0.7108,0.6393,0.1855,5.0473,2,35.5398,604,11.3934,1,2021-07-27,39,53,False,,,,-111_-9
A_1102,A,81383_hist,False,-55.3351,-4.0808,8.3495,DESMATAMENTO_CR,2021-08-09,97,2022-01-17,0.9391,0.8393,0.0952,3.3048,11,29.456,782,11.3934,1,2021-08-08,219,43,False,,,,-111_-9
A_1103,A,81385_hist,False,-55.1769,-4.216,19.5997,DESMATAMENTO_CR,2021-08-09,97,2021-08-17,-1.5926,-1.6755,0.5226,-10.5787,6,34.0406,1896,11.3934,1,2021-08-02,1347,26,True,2021-08-08,9.0,False,-111_-9
A_1104,A,81386_hist,False,-55.4088,-3.9892,9.2162,DESMATAMENTO_CR,2021-08-09,97,2021-08-05,-0.8933,-0.7665,0.3678,-7.8544,6,33.9717,845,11.3934,1,2021-07-15,396,24,True,2021-08-20,-15.0,True,-111_-8
A_1105,A,81398_hist,False,-55.3898,-3.9821,21.1157,DESMATAMENTO_CR,2021-08-09,97,2022-01-17,0.4013,0.387,0.0438,2.217,11,33.5985,2019,11.3934,1,2021-07-21,486,29,False,,,,-111_-8
A_1106,A,81410_hist,False,-55.4909,-4.036,9.5165,DESMATAMENTO_CR,2021-08-09,97,2021-07-24,-1.0639,-1.1065,0.3012,-6.6004,6,46.2437,898,11.3934,1,2021-07-21,649,25,False,,,,-111_-9
A_1107,A,81419_hist,False,-55.3509,-3.961,16.6216,DESMATAMENTO_CR,2021-08-09,97,2021-08-17,-0.4785,-0.4893,0.1559,-4.3718,6,44.3907,1591,11.3934,1,2021-07-27,650,29,False,,,,-111_-8
A_1108,A,81452_hist,False,-55.3439,-4.0399,9.3384,DESMATAMENTO_CR,2021-08-09,97,2020-12-26,0.4131,0.4018,0.1268,4.1119,5,23.0992,874,11.3934,1,2021-09-25,4,52,False,,,,-111_-9
A_1109,A,81469_hist,False,-55.3334,-4.0425,7.5088,DESMATAMENTO_CR,2021-08-09,97,2021-07-18,-0.6452,-0.3359,0.0966,-3.0663,5,29.614,683,11.3934,1,2021-05-28,101,52,False,,,,-111_-9
A_1110,A,81473_hist,False,-55.3346,-4.0213,8.3992,DESMATAMENTO_CR,2021-08-09,97,2021-07-24,-0.7712,-0.6076,0.3033,-6.9542,6,26.0881,754,11.3934,1,2021-07-21,276,57,False,,,,-111_-9
A_1111,A,81481_hist,False,-55.483,-4.008,10.0878,DESMATAMENTO_CR,2021-08-09,97,2020-12-26,1.704,1.6197,0.4744,9.4816,5,43.1077,921,11.3934,1,2021-01-10,112,26,False,,,,-111_-9
A_1112,A,82453_hist,False,-55.8209,-5.3015,19.7595,DESMATAMENTO_CR,2021-08-12,93,2021-06-30,-0.3186,-0.2584,0.1469,-4.3424,6,17.909,1858,11.3934,1,2021-06-27,354,20,False,,,,-112_-11
A_1113,A,82454_hist,True,-55.8272,-4.7583,19.5855,DESMATAMENTO_CR,2021-08-12,93,2021-07-18,-0.2828,-0.1787,0.0959,-3.2049,5,38.2577,1831,11.3934,1,2021-06-09,243,24,False,,,,-112_-10
A_1114,A,82455_hist,False,-55.8724,-5.3286,7.906,DESMATAMENTO_CR,2021-08-12,93,2021-07-30,-1.0905,-1.2689,0.5342,-10.9535,5,23.0281,708,11.3934,1,2021-07-09,244,23,False,,,,-112_-11
A_1115,A,82456_hist,False,-55.9427,-5.3383,25.8073,DESMATAMENTO_CR,2021-08-12,93,2021-06-30,-1.062,-1.1011,0.5677,-11.3729,6,25.3877,2384,11.3934,1,2021-03-29,1404,26,False,,,,-112_-11
A_1116,A,82457_hist,False,-56.2374,-3.9964,11.7335,DESMATAMENTO_CR,2021-08-12,97,2021-11-05,0.4562,0.5953,0.1227,3.8099,9,26.501,1070,11.3934,1,2021-07-27,541,25,False,,,,-113_-8
A_1117,A,82458_hist,False,-55.9992,-5.2412,16.6109,DESMATAMENTO_CR,2021-08-12,93,2021-07-18,-0.5466,-0.4464,0.3188,-7.1994,5,31.555,1575,11.3934,1,2021-07-03,370,26,True,2021-07-25,-7.0,True,-112_-11
A_1118,A,82460_hist,True,-55.8554,-4.7952,21.3632,DESMATAMENTO_CR,2021-08-12,93,2021-08-05,-0.8143,-0.9783,0.4016,-8.181,6,48.712,2032,11.3934,1,2021-07-27,1041,26,False,,,,-112_-10
A_1119,A,82461_hist,True,-55.848,-4.7949,23.8167,DESMATAMENTO_CR,2021-08-12,93,2020-10-21,0.3125,0.1991,0.0771,2.7824,6,33.2658,2287,11.3934,1,2021-07-09,507,28,False,,,,-112_-10
A_1120,A,82465_hist,True,-55.693,-4.6948,43.2723,DESMATAMENTO_CR,2021-08-12,93,2020-12-17,0.2881,0.1088,0.0846,2.7587,11,30.1294,4196,11.3934,1,2021-07-03,620,24,False,,,,-112_-10
A_1121,A,82466_hist,False,-55.5275,-4.4248,17.7595,DESMATAMENTO_CR,2021-08-12,97,2022-01-17,0.4185,0.6323,0.1005,3.43,11,42.1973,1704,11.3934,1,2021-08-14,162,21,False,,,,-112_-9
A_1122,A,82476_hist,False,-55.2279,-4.3991,9.6779,DESMATAMENTO_CR,2021-08-12,97,2021-08-05,-0.4606,-0.6637,0.2167,-5.4134,6,30.411,910,11.3934,1,2021-08-02,463,24,False,,,,-111_-9
A_1123,A,82477_hist,True,-55.9223,-4.7439,13.6972,DESMATAMENTO_CR,2021-08-12,93,2021-08-17,-0.4811,-0.5217,0.2261,-5.5524,6,33.3307,1279,11.3934,1,2021-02-27,585,27,False,,,,-112_-10
A_1124,A,82493_hist,True,-55.8606,-4.7777,20.9406,DESMATAMENTO_CR,2021-08-12,93,2021-08-05,-1.1289,-1.1387,0.5246,-10.5879,6,46.2884,2017,11.3934,1,2021-02-09,1241,28,False,,,,-112_-10
A_1125,A,82504_hist,True,-55.936,-4.5769,6.7797,DESMATAMENTO_CR,2021-08-12,97,2021-06-30,-0.7553,-0.5483,0.2819,-6.4185,6,35.1612,592,11.3934,1,2021-06-27,211,28,False,,,,-112_-10
A_1126,A,82511_hist,True,-55.9544,-4.4949,7.2652,DESMATAMENTO_CR,2021-08-12,97,2021-08-05,-0.6178,-0.7456,0.2822,-6.4921,6,33.6118,661,11.3934,1,2021-07-03,353,32,False,,,,-112_-9
A_1127,A,83633_hist,False,-55.2409,-4.4444,7.8916,DESMATAMENTO_CR,2021-08-18,97,2020-12-17,0.307,0.1701,0.0852,3.3548,11,24.6323,752,11.3934,1,2021-08-08,79,27,True,2021-08-21,-247.0,False,-111_-9
A_1128,A,83634_hist,False,-55.2277,-4.4042,9.1685,DESMATAMENTO_CR,2021-08-18,97,2021-09-10,-0.4068,-0.932,0.2149,-5.2127,6,31.0528,871,11.3934,1,2021-08-14,520,21,False,,,,-111_-9
A_1129,A,83640_hist,False,-55.0884,-4.2764,14.5651,DESMATAMENTO_CR,2021-08-18,97,2021-11-15,0.3986,0.5068,0.136,4.0599,5,32.2208,1385,11.3934,1,2021-08-02,565,28,True,2021-08-08,99.0,False,-111_-9
A_1130,A,83645_hist,False,-55.1122,-4.4655,23.355,DESMATAMENTO_CR,2021-08-18,93,2020-12-26,0.4442,0.3166,0.2023,5.1006,5,31.4066,2271,11.3934,1,2021-08-08,324,19,False,,,,-111_-9
A_1131,A,83652_hist,False,-55.3848,-4.4352,40.3543,DESMATAMENTO_CR,2021-08-18,97,2021-07-24,-0.2719,-0.2119,0.0988,-3.3567,6,30.8448,3895,11.3934,1,2021-07-27,539,43,False,,,,-111_-9
A_1132,A,83661_hist,False,-55.3076,-4.4421,340.0818,DESMATAMENTO_CR,2021-08-18,97,2020-12-26,0.2595,0.1969,0.1254,3.8008,5,31.168,33829,11.3934,1,2021-06-27,3514,49,False,,,,-111_-9
A_1133,A,83662_hist,False,-55.3931,-4.4362,15.544,DESMATAMENTO_CR,2021-08-18,97,2020-11-23,0.1849,0.2899,0.0559,2.4651,11,35.9398,1495,11.3934,1,2021-08-02,237,44,False,,,,-111_-9
A_1134,A,83668_hist,True,-56.0259,-5.1199,11.8444,DESMATAMENTO_CR,2021-08-18,93,2021-07-30,-1.1778,-1.14,0.6616,-14.7257,5,26.9895,1088,11.3934,1,2021-07-27,452,26,False,,,,-113_-11
A_1135,A,83674_hist,True,-56.0345,-5.1419,19.8565,DESMATAMENTO_CR,2021-08-18,93,2021-06-06,-1.4563,-1.2385,0.707,-15.4587,6,42.6183,1724,11.3934,1,2021-05-10,1175,24,False,,,,-113_-11
A_1136,A,83675_hist,False,-55.4621,-4.3812,35.3983,DESMATAMENTO_CR,2021-08-18,97,2020-12-26,0.3165,0.2695,0.1395,4.1229,5,31.1993,3440,11.3934,1,2021-07-27,136,22,True,2021-08-22,-239.0,False,-111_-9
A_1137,A,83682_hist,False,-55.7484,-3.9655,6.2691,DESMATAMENTO_CR,2021-08-18,97,2021-08-05,-1.0916,-1.378,0.3417,-7.3256,6,52.1668,550,11.3934,1,2021-07-15,94,28,True,2021-08-07,-2.0,True,-112_-8
A_1138,A,83688_hist,True,-55.8137,-4.8702,25.7888,DESMATAMENTO_CR,2021-08-18,93,2021-06-30,-0.3858,-0.3584,0.0977,-3.2046,6,33.8856,2351,11.3934,1,2021-05-28,790,27,False,,,,-112_-10
A_1139,A,83689_hist,True,-55.8722,-4.8225,16.284,DESMATAMENTO_CR,2021-08-18,93,2021-07-24,-1.0962,-1.2353,0.3981,-7.9845,6,44.4333,1497,11.3934,1,2021-06-27,964,28,False,,,,-112_-10
A_1140,A,83690_hist,False,-55.2807,-4.4257,13.2,DESMATAMENTO_CR,2021-08-18,97,2021-07-24,-0.3302,-0.2333,0.1262,-4.0432,6,29.7054,1248,11.3934,1,2021-07-15,156,46,False,,,,-111_-9
A_1141,A,83691_hist,False,-55.2981,-4.4188,14.0163,DESMATAMENTO_CR,2021-08-18,97,2021-07-24,-0.506,-0.4722,0.3503,-7.8073,6,31.0982,1312,11.3934,1,2021-07-15,407,48,False,,,,-111_-9
A_1142,A,83696_hist,True,-55.8885,-4.8179,15.3457,DESMATAMENTO_CR,2021-08-18,93,2021-07-24,-0.5616,-0.8227,0.2466,-5.7576,6,37.4472,1454,11.3934,1,2021-07-03,663,30,False,,,,-112_-10
A_1143,A,83711_hist,False,-55.5509,-4.2592,22.5878,DESMATAMENTO_CR,2021-08-18,97,2021-08-17,-1.1171,-1.1181,0.5215,-10.724,6,44.7526,2134,11.3934,1,2021-02-09,1182,31,True,2021-08-16,1.0,True,-112_-9
A_1144,A,83721_hist,False,-55.444,-4.379,92.473,DESMATAMENTO_CR,2021-08-18,97,2020-12-26,0.4165,0.3422,0.1829,4.6855,5,39.1221,9051,11.3934,1,2021-01-04,809,26,False,,,,-111_-9
A_1145,A,83722_hist,False,-55.4138,-4.3768,57.9768,DESMATAMENTO_CR,2021-08-18,97,2020-12-17,0.2887,0.2091,0.0868,3.0055,11,36.244,5630,11.3934,1,2021-07-15,1228,47,False,,,,-111_-9
A_1146,A,83724_hist,False,-55.3581,-4.3422,30.9936,DESMATAMENTO_CR,2021-08-18,97,2020-12-17,0.5072,0.5381,0.2431,5.7173,11,41.1868,2956,11.3934,1,2021-04-28,454,57,False,,,,-111_-9
A_1147,A,83728_hist,True,-55.7056,-4.5407,11.934,DESMATAMENTO_CR,2021-08-18,97,2021-08-17,-0.8499,-0.7295,0.3254,-7.1639,6,43.8131,1114,11.3934,1,2021-01-22,608,20,False,,,,-112_-10
A_1148,A,83738_hist,False,-55.3908,-3.9876,15.5343,DESMATAMENTO_CR,2021-08-18,97,2020-12-26,0.3859,0.3008,0.1485,4.4882,5,22.6269,1506,11.3934,1,2021-08-14,158,26,False,,,,-111_-8
A_1149,A,83741_hist,True,-55.7818,-4.919,172.6046,DESMATAMENTO_CR,2021-08-18,93,2021-08-17,-0.8161,-0.6412,0.3592,-7.3032,6,38.8207,17120,11.3934,1,2021-05-16,9547,26,True,2021-08-03,14.0,True,-112_-10
A_1150,A,83742_hist,False,-55.2774,-4.1975,16.138,DESMATAMENTO_CR,2021-08-18,97,2021-09-04,-0.9267,-0.7284,0.1968,-4.8896,5,37.1291,1539,11.3934,1,2021-07-21,523,48,False,,,,-111_-9
A_1151,A,83757_hist,True,-56.0165,-4.9041,6.9114,DESMATAMENTO_CR,2021-08-18,93,2021-08-17,-1.3644,-1.7457,0.6144,-12.9143,6,35.4847,646,11.3934,1,2021-08-08,499,29,False,,,,-113_-10
A_1152,A,83758_hist,False,-55.3485,-3.9561,34.539,DESMATAMENTO_CR,2021-08-18,97,2021-07-24,-1.0122,-1.0835,0.4044,-8.2213,6,48.8329,3270,11.3934,1,2021-01-16,2347,30,False,,,,-111_-8
A_1153,A,83763_hist,True,-56.2033,-4.807,7.5258,DESMATAMENTO_CR,2021-08-18,93,2021-08-17,-1.0598,-1.1594,0.506,-10.2964,6,36.3617,698,11.3934,1,2021-07-21,514,27,True,2021-07-22,26.0,True,-113_-10
A_1154,A,83764_hist,True,-56.1678,-4.7956,8.587,DESMATAMENTO_CR,2021-08-18,93,2021-08-05,-1.1936,-0.9857,0.4524,-9.1586,6,34.1723,807,11.3934,1,2021-08-08,489,26,False,,,,-113_-10
A_1155,A,83770_hist,True,-56.0232,-4.9004,6.8624,DESMATAMENTO_CR,2021-08-18,93,2021-07-12,-0.2295,-0.3673,0.0648,-2.6899,6,35.5907,607,11.3934,1,2021-07-03,251,30,False,,,,-113_-10
A_1156,A,83771_hist,True,-56.1538,-4.7736,9.1147,DESMATAMENTO_CR,2021-08-18,93,2021-07-06,-0.9025,-1.1166,0.3953,-8.2536,5,28.9419,821,11.3934,1,2021-06-21,251,23,False,,,,-113_-10
A_1157,A,83778_hist,True,-56.0147,-4.9088,6.66,DESMATAMENTO_CR,2021-08-18,93,2021-06-24,-0.6167,-0.8662,0.4773,-11.0325,5,26.7729,529,11.3934,1,2021-04-28,143,28,False,,,,-113_-10
A_1158,A,83784_hist,True,-56.0941,-4.7021,12.4466,DESMATAMENTO_CR,2021-08-18,97,2020-12-17,0.5184,0.5121,0.1355,3.9875,11,31.9582,1183,11.3934,1,2021-04-04,228,24,False,,,,-113_-10
A_1159,A,83801_hist,True,-56.0712,-4.6045,17.2583,DESMATAMENTO_CR,2021-08-18,97,2021-08-05,-0.3081,-0.3487,0.0926,-3.2898,6,43.5217,1643,11.3934,1,2021-01-10,844,26,True,2021-07-24,12.0,True,-113_-10
A_1160,A,83815_hist,True,-56.2436,-4.5826,4.4175,DESMATAMENTO_CR,2021-08-18,97,2021-05-31,-2.5434,-2.6843,0.7331,-16.8603,5,47.9786,367,11.3934,1,2021-05-22,297,23,False,,,,-113_-10
A_1161,A,83816_hist,True,-56.2435,-4.5787,4.7243,DESMATAMENTO_CR,2021-08-18,97,2021-06-18,-2.0593,-2.0463,0.7104,-16.7022,6,31.4063,428,11.3934,1,2021-06-15,362,26,False,,,,-113_-10
A_1162,A,83835_hist,True,-56.1959,-4.6827,7.6007,DESMATAMENTO_CR,2021-08-18,97,2021-08-05,-0.9854,-0.8894,0.3487,-7.5167,6,37.5215,716,11.3934,1,2021-01-16,185,26,False,,,,-113_-10
A_1163,A,83850_hist,False,-56.0044,-4.4335,28.1732,DESMATAMENTO_CR,2021-08-18,97,2021-02-12,0.2945,0.3026,0.1949,5.3553,5,24.9723,2696,11.3934,1,2021-08-14,195,28,False,,,,-113_-9
A_1164,A,83859_hist,False,-56.1914,-4.4028,6.6033,DESMATAMENTO_CR,2021-08-18,97,2020-10-21,0.7894,0.5933,0.1112,3.5243,6,14.6161,597,11.3934,1,2021-06-27,50,28,False,,,,-113_-9
A_1165,A,83863_hist,False,-56.1989,-4.4006,7.0022,DESMATAMENTO_CR,2021-08-18,97,2021-06-30,-0.4997,-0.4894,0.1299,-3.9688,6,15.8902,637,11.3934,1,2021-05-22,233,27,False,,,,-113_-9
A_1166,A,83895_hist,True,-56.0315,-4.6862,10.5391,DESMATAMENTO_CR,2021-08-18,97,2021-06-30,-0.6006,-0.8097,0.3122,-6.8968,6,29.3373,954,11.3934,1,2021-05-10,387,30,False,,,,-113_-10
A_1167,A,83900_hist,False,-56.0857,-4.0736,8.632,DESMATAMENTO_CR,2021-08-18,97,2021-01-07,0.5727,0.6885,0.2983,7.0411,5,18.2392,785,11.3934,1,,0,27,False,,,,-113_-9
A_1168,A,83910_hist,False,-56.0839,-3.9799,6.9444,DESMATAMENTO_CR,2021-08-18,97,2022-01-05,0.6751,0.7479,0.0829,3.1303,12,53.4599,635,11.3934,1,2021-01-04,162,26,False,,,,-113_-8
A_1169,A,83911_hist,False,-56.1946,-4.1151,9.0736,DESMATAMENTO_CR,2021-08-18,97,2021-06-30,-0.2814,-0.5554,0.1216,-3.7657,6,28.662,836,11.3934,1,2021-07-03,289,23,False,,,,-113_-9
A_1170,A,83922_hist,False,-56.0248,-3.9918,6.0418,DESMATAMENTO_CR,2021-08-18,97,2021-07-30,-0.3383,-0.3128,0.0567,-2.5136,5,34.07,545,11.3934,1,2021-07-27,107,22,False,,,,-113_-8
A_1171,A,84606_hist,True,-56.2021,-5.0048,23.2207,DESMATAMENTO_CR,2021-08-21,93,2021-08-17,-1.5006,-1.3713,0.3729,-7.3996,6,50.6284,2222,11.3934,1,2021-01-04,1693,22,False,,,,-113_-11
A_1172,A,84607_hist,True,-56.1961,-5.0074,11.828,DESMATAMENTO_CR,2021-08-21,93,2022-01-17,0.2387,0.3787,0.0418,2.1471,11,24.5792,1043,11.3934,1,2021-04-16,74,24,False,,,,-113_-11
A_1173,A,84614_hist,True,-56.2331,-4.9253,8.5363,DESMATAMENTO_CR,2021-08-21,93,2021-11-06,0.6235,0.6938,0.3187,7.2248,12,27.8233,793,11.3934,1,2021-04-04,23,23,False,,,,-113_-10
A_1174,A,84621_hist,False,-55.5831,-4.4652,32.1668,DESMATAMENTO_CR,2021-08-21,97,2022-01-17,0.6568,0.6499,0.174,4.7187,11,47.7788,3066,11.3934,1,2021-08-02,189,19,False,,,,-112_-9
A_1175,A,84641_hist,False,-55.9886,-4.4246,8.7264,DESMATAMENTO_CR,2021-08-21,97,2021-08-05,-1.0652,-1.4538,0.3804,-7.9324,6,44.822,817,11.3934,1,2021-01-10,559,30,False,,,,-112_-9
A_1176,A,84646_hist,True,-55.7869,-4.6131,7.8468,DESMATAMENTO_CR,2021-08-21,97,2022-01-17,1.1346,0.9646,0.1973,5.106,11,32.447,739,11.3934,1,2021-08-08,208,30,False,,,,-112_-10
A_1177,A,84654_hist,True,-55.9211,-4.746,12.9121,DESMATAMENTO_CR,2021-08-21,93,2021-08-05,-0.9753,-0.8986,0.499,-10.2714,6,34.8161,1212,11.3934,1,2021-03-23,641,32,False,,,,-112_-10
A_1178,A,84658_hist,True,-55.7928,-4.7297,13.489,DESMATAMENTO_CR,2021-08-21,93,2020-12-17,0.3189,0.2841,0.1449,4.4262,11,32.7776,1263,11.3934,1,2021-07-09,94,26,False,,,,-112_-10
A_1179,A,84662_hist,True,-55.9849,-4.7719,37.324,DESMATAMENTO_CR,2021-08-21,93,2021-07-24,-1.025,-1.053,0.4656,-9.0744,6,36.9908,3576,11.3934,1,2021-01-04,1960,28,False,,,,-112_-10
A_1180,A,84666_hist,True,-55.7607,-4.6336,11.9754,DESMATAMENTO_CR,2021-08-21,93,2020-12-17,0.7327,0.711,0.2792,6.3753,11,32.7979,1111,11.3934,1,2021-05-22,51,29,False,,,,-112_-10
A_1181,A,84667_hist,True,-55.7586,-4.6311,2.2577,DESMATAMENTO_CR,2021-08-21,93,2021-08-11,-0.4595,-0.1673,0.0654,-2.5995,5,20.0548,196,11.3934,1,,0,32,False,,,,-112_-10
A_1182,A,84670_hist,True,-55.9696,-4.6991,17.2192,DESMATAMENTO_CR,2021-08-21,93,2020-12-17,0.4339,0.4238,0.17,4.578,11,25.525,1528,11.3934,1,2021-04-10,193,25,False,,,,-112_-10
A_1183,A,84674_hist,True,-55.7782,-4.912,16.6743,DESMATAMENTO_CR,2021-08-21,93,2021-07-24,-0.9424,-0.9219,0.6355,-13.7653,6,28.2069,1589,11.3934,1,2021-07-21,620,28,False,,,,-112_-10
A_1184,A,84678_hist,True,-55.9701,-4.8778,6.4517,DESMATAMENTO_CR,2021-08-21,93,2021-07-24,-1.1554,-1.1686,0.6874,-16.1242,6,22.8279,604,11.3934,1,2021-07-27,273,22,False,,,,-112_-10
A_1185,A,84690_hist,True,-55.8912,-4.733,15.3046,DESMATAMENTO_CR,2021-08-21,93,2021-07-18,-0.549,-0.6023,0.291,-6.5266,5,25.4457,1435,11.3934,1,2021-07-27,551,28,False,,,,-112_-10
A_1186,A,84693_hist,True,-55.8035,-4.913,10.3701,DESMATAMENTO_CR,2021-08-21,93,2021-07-30,-0.9236,-1.0825,0.3111,-6.7591,5,49.1014,941,11.3934,1,2021-01-04,676,26,False,,,,-112_-10
A_1187,A,84694_hist,True,-55.9344,-4.6569,6.6378,DESMATAMENTO_CR,2021-08-21,97,2021-07-12,-1.4219,-1.2547,0.5574,-11.7116,6,28.513,601,11.3934,1,2021-07-03,301,30,False,,,,-112_-10
A_1188,A,84696_hist,False,-55.8949,-5.2994,7.2812,DESMATAMENTO_CR,2021-08-21,133,2021-06-24,-1.1758,-1.139,0.3453,-9.6125,5,37.4375,675,11.3934,1,2021-03-29,361,25,False,,,,-112_-11
A_1189,A,84697_hist,True,-55.979,-4.8173,8.2065,DESMATAMENTO_CR,2021-08-21,93,2021-07-30,-0.9494,-0.9982,0.5722,-12.6362,5,26.2914,767,11.3934,1,2021-06-21,314,26,False,,,,-112_-10
A_1190,A,84714_hist,False,-55.392,-4.4324,31.4318,DESMATAMENTO_CR,2021-08-21,97,2021-06-30,-0.2675,-0.1581,0.0763,-2.8206,6,33.6946,3046,11.3934,1,2021-08-08,421,46,False,,,,-111_-9
A_1191,A,84721_hist,False,-55.422,-4.4108,9.7452,DESMATAMENTO_CR,2021-08-21,97,2020-12-17,0.4786,0.5648,0.1666,4.5622,11,25.4643,909,11.3934,1,2021-01-22,205,46,False,,,,-111_-9
A_1192,A,84725_hist,False,-55.3126,-4.2231,11.3128,DESMATAMENTO_CR,2021-08-21,97,2021-09-10,-0.7604,-0.9244,0.2233,-5.4476,6,39.3921,1070,11.3934,1,2021-07-27,664,50,False,,,,-111_-9
A_1193,A,84746_hist,False,-55.2683,-4.3355,6.788,DESMATAMENTO_CR,2021-08-21,97,2021-08-17,-0.2623,-0.2588,0.0724,-3.0746,6,31.8056,623,11.3934,1,2021-08-14,174,45,False,,,,-111_-9
A_1194,A,84806_hist,False,-55.3522,-3.9919,7.8285,DESMATAMENTO_CR,2021-08-21,97,2021-07-30,-1.3884,-1.3142,0.5202,-10.7128,5,33.4948,677,11.3934,1,2021-07-21,511,26,False,,,,-111_-8
A_1195,A,84851_hist,False,-55.2313,-4.4203,7.6341,DESMATAMENTO_CR,2021-08-21,97,2021-08-17,-0.8452,-1.0229,0.3499,-7.6992,6,31.7877,695,11.3934,1,2021-08-08,453,24,False,,,,-111_-9
A_1196,A,84855_hist,False,-55.1072,-4.3669,7.2664,DESMATAMENTO_CR,2021-08-21,97,2021-08-05,-0.3044,-0.1802,0.0789,-3.0441,6,25.3589,668,11.3934,1,2021-08-08,123,23,False,,,,-111_-9
A_1197,A,84859_hist,False,-55.2228,-4.3605,11.4582,DESMATAMENTO_CR,2021-08-21,97,2020-12-26,0.5168,0.4126,0.2039,5.3393,5,22.8706,1097,11.3934,1,2021-06-21,42,24,True,2021-07-22,-208.0,False,-111_-9
A_1198,A,84860_hist,False,-55.2232,-4.3535,10.2124,DESMATAMENTO_CR,2021-08-21,97,2021-08-05,-0.6999,-0.4533,0.2456,-5.799,6,28.1923,953,11.3934,1,2021-07-27,261,30,True,2021-08-17,-12.0,True,-111_-9
A_1199,A,84863_hist,False,-55.1363,-4.3317,9.7831,DESMATAMENTO_CR,2021-08-21,97,2021-06-18,-0.2223,-0.1356,0.0553,-2.5542,6,21.6511,909,11.3934,1,2021-07-15,176,29,True,2021-07-25,-37.0,False,-111_-9
A_1200,A,84872_hist,False,-55.1659,-4.2311,8.3909,DESMATAMENTO_CR,2021-08-21,97,2020-12-17,0.3784,0.3484,0.0934,3.3455,11,26.3125,786,11.3934,1,2021-08-14,142,24,False,,,,-111_-9
A_1201,A,88441_hist,False,-55.3309,-4.0907,6.348,DESMATAMENTO_CR,2021-09-02,97,2022-01-17,0.8322,0.6938,0.0612,2.565,11,32.2381,581,11.3934,1,2021-09-19,188,49,True,2021-09-06,133.0,False,-111_-9
A_1202,A,88450_hist,False,-55.54,-4.3952,13.6055,DESMATAMENTO_CR,2021-09-02,97,2021-08-17,-0.5672,-0.6573,0.3444,-7.6706,6,30.1862,1273,11.3934,1,2021-01-28,450,31,False,,,,-112_-9
A_1203,A,88451_hist,False,-55.068,-4.266,11.1281,DESMATAMENTO_CR,2021-09-02,97,2020-10-27,0.5227,0.2824,0.1143,3.5795,5,20.4065,1040,11.3934,1,2021-08-20,292,25,False,,,,-111_-9
A_1204,A,88454_hist,False,-55.1397,-4.2193,15.4317,DESMATAMENTO_CR,2021-09-02,97,2021-07-24,-0.2801,-0.3182,0.0904,-3.2896,6,21.6759,1475,11.3934,1,2021-08-14,473,21,True,2021-08-14,-21.0,False,-111_-9
A_1205,A,88455_hist,False,-55.0993,-4.187,7.8082,DESMATAMENTO_CR,2021-09-02,97,2021-08-17,-1.4639,-1.4442,0.6616,-14.6318,6,25.224,721,11.3934,1,2021-08-14,375,23,False,,,,-111_-9
A_1206,A,88461_hist,True,-55.6835,-4.6668,12.0669,DESMATAMENTO_CR,2021-09-02,93,2021-07-24,-0.3845,-0.3829,0.1771,-4.8717,6,25.6126,1125,11.3934,1,2021-05-16,179,24,False,,,,-112_-10
A_1207,A,89241_hist,True,-56.112,-5.1851,32.7711,DESMATAMENTO_CR,2021-09-04,93,2021-07-18,-0.8098,-0.7668,0.3983,-7.99,5,30.9989,3169,11.3934,1,2021-01-04,1862,25,False,,,,-113_-11
A_1208,A,89242_hist,True,-56.022,-4.907,6.9973,DESMATAMENTO_CR,2021-09-04,93,2021-06-30,-1.147,-1.1156,0.4829,-9.721,6,39.952,634,11.3934,1,2021-01-28,445,24,False,,,,-113_-10
A_1209,A,89907_hist,False,-55.4703,-4.2152,23.3072,DESMATAMENTO_CR,2021-09-07,97,2021-08-17,-0.7849,-0.8454,0.3107,-6.8059,6,37.2683,2067,11.3934,1,2021-07-27,1028,27,False,,,,-111_-9
A_1210,A,89919_hist,True,-56.2332,-5.0704,7.4738,DESMATAMENTO_CR,2021-09-07,93,2020-11-14,0.3417,0.4441,0.2026,5.7583,6,27.6542,700,11.3934,1,2021-07-27,59,22,False,,,,-113_-11
