ang_event,ang_prior,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,event_id,cohort
21.899696857709984,8.232944156387608,2.100050711583764,0.928591014025291,2.0439510220447965,3.2986528998475624,6.0,5.990891816270722,6.0,6.0,5.996240856436065,3.9962703399150294,0.9680273783585369,0.8091210090425806,E4192,2021
14.239574734034768,7.882681678974056,3.584358187995001,0.0,4.1317699782121595,0.007021674256270457,10.411631885285122,5.3015809093068205,6.837912910587239,7.473312474830393,9.723882985863721,4.0,3.5085034540441717,0.9896017265057874,E4382,2021
18.277910327336496,13.266224935613339,1.0,0.16663866637139094,1.0,1.6709799848798406,3.9382211666959392,5.0,6.0,6.0,5.0,5.904981634351788,0.5171953631511023,0.31024390802666657,E4568,2021
21.924625165978263,19.26224714312155,1.0621912513076937,1.8215543379967005,2.0,3.966714541553628,4.0,5.0,5.0,6.0,5.0,4.228824228239089,1.0,2.0,E4577,2021
11.770874847912221,7.467505039132467,3.2959059366094534,1.2140872109465077,0.08098392394874804,2.245486088450913,6.94525386673628,7.405061019382628,8.429022819726336,9.05435184580913,7.9268637560094835,3.9974629641715067,3.250059822924144,2.6137886401705495,E4746,2021
15.487545658002094,6.478198285664785,0.24660514184492177,1.3563801168649834,1.7337666167961683,1.9413968029257314,1.7841545878176537,2.6385711655575372,2.2507502918049727,5.053284571069033,3.7647399494860134,0.3475982618612237,1.022396143348186,0.0,E4852,2021
12.210874279246687,6.57762476218885,1.85489283317388,2.313139895189271,0.9654652939412546,1.8976453284973784,5.0,2.4359783524439176,6.0,7.0,5.14939812368808,3.0630934871699673,0.0,0.7792691807913638,E5060,2021
15.82344560827449,11.84712701708429,1.0,0.3608302879955899,0.0,4.817288626886108,4.0,2.4873429539331533,5.0,5.0,4.996665688601989,1.978980500946944,2.47581068224457,1.0,E5109,2021
12.29520755027553,10.05904130364521,1.1596192447134588,0.11467782843449986,0.0,2.4450339987863123,2.0,4.9671993402523755,7.0,2.097378903636391,4.0,5.3593329391444975,1.5171083137535588,0.0,E5235,2021
15.977816585373937,5.676080177533511,0.37561682584335154,2.5485650785263014,1.8613997186885605,1.594806617812765,2.5060342080927556,2.9405010762882444,5.0,5.0,3.0,3.0,0.9554447751451239,0.0,E5260,2021
16.396735287633916,6.620826983364358,1.1379695025012926,1.243332802108315,1.642863251019368,1.9604107794625802,2.2644800926663726,3.2559306090559588,2.9894428745233514,3.863264623912122,3.4535599202385012,1.1899816144316988,0.8455437347191816,0.04508545596598082,E5496,2021
9.319784616962254,8.46384551629071,0.9530006399727367,0.0,0.8870160825346881,2.375969122801453,2.7473455000802436,3.8097477952642005,6.0,6.0,3.5035357007701484,2.298544309691326,0.4104602850355353,0.0,E5535,2021
