event_id,state,radd_only,lon,lat,area_ha,classname,view_date,radd_any,radd_high,date_upper,event_month,clear_post_radd_any,s1_post_radd_any,clear_post_radd_high,clear_post_date_upper,s1_post_date_upper,clear_total,s1_total,ang_mean_deg,ang_npx,tau_p85,tau_p90,tau_p95,reg_p85,registered,reg_p95,radd_npx,block
E5500,PA,0,-48.459,-2.654,14.958,DESMATAMENTO_CR,2021-10-12,2021-08-23,2021-08-23,2021-08-23,8.0,6.774,14.29,6.774,6.774,14.29,26,35,44.58,1397,12.102,12.73,13.754,1,1,1,1043,-97_-6
E5501,PA,0,-48.446,-2.651,15.45,DESMATAMENTO_CR,2021-10-12,2021-07-12,2021-07-12,2021-07-12,7.0,10.839,19.226,10.839,10.839,19.226,30,35,29.881,1417,12.102,12.73,13.754,1,1,1,553,-97_-6
E5502,PA,0,-47.995,-2.365,15.896,DESMATAMENTO_CR,2021-10-12,2021-08-29,2021-08-29,2021-08-29,8.0,9.323,24.581,9.323,9.323,24.581,28,67,41.146,1516,12.102,12.73,13.754,1,1,1,676,-96_-5
E5503,AM,0,-60.489,-7.504,55.789,DESMATAMENTO_CR,2021-08-10,2021-07-25,2021-07-25,2021-07-25,7.0,10.355,26.161,10.355,10.355,26.161,28,61,23.597,5544,9.556,10.204,11.25,1,1,1,2998,-121_-16
E5504,AM,0,-72.512,-7.394,6.556,DESMATAMENTO_CR,2021-10-13,2021-07-25,2021-07-25,2021-07-25,7.0,10.968,30.548,10.968,10.968,30.548,25,80,14.057,613,9.556,10.204,11.25,1,1,1,594,-146_-15
E5505,AM,0,-72.593,-7.375,10.952,DESMATAMENTO_CR,2021-10-13,2021-08-30,2021-08-30,2021-08-30,8.0,10.161,22.226,10.161,10.161,22.226,32,80,14.81,1013,9.556,10.204,11.25,1,1,1,634,-146_-15
E5506,AM,0,-60.492,-7.496,44.725,DESMATAMENTO_CR,2021-08-10,2021-07-25,2021-07-25,2021-07-25,7.0,12.355,26.161,12.355,12.355,26.161,32,61,20.7,4401,9.556,10.204,11.25,1,1,1,1566,-121_-15
E5507,AC,0,-69.51,-8.726,11.276,DESMATAMENTO_CR,2021-10-13,2021-06-15,2021-06-17,2021-06-15,6.0,14.5,30.0,14.433,14.5,30.0,22,57,19.758,1042,10.428,11.218,12.469,1,1,1,428,-140_-18
E5508,AC,0,-69.696,-8.827,11.802,DESMATAMENTO_CR,2021-10-13,2021-08-26,2021-08-26,2021-08-26,8.0,7.645,17.968,7.645,7.645,17.968,22,57,19.078,1130,10.428,11.218,12.469,1,1,1,204,-140_-18
E5509,AC,0,-70.475,-8.532,7.927,DESMATAMENTO_CR,2021-10-13,2021-04-09,2021-04-09,2021-04-09,4.0,20.4,59.9,20.4,20.4,59.9,24,85,20.131,765,10.428,11.218,12.469,1,1,1,435,-141_-18
E5510,AC,0,-68.258,-10.907,8.676,DESMATAMENTO_CR,2021-10-13,2021-02-17,2021-02-17,2021-02-17,2.0,68.0,69.964,68.0,68.0,69.964,78,77,24.543,812,10.428,11.218,12.469,1,1,1,766,-137_-22
E5511,AC,0,-68.819,-8.96,9.432,DESMATAMENTO_CR,2021-10-13,2021-07-09,2021-07-09,2021-07-09,7.0,23.258,25.839,23.258,23.258,25.839,43,57,17.77,904,10.428,11.218,12.469,1,1,1,362,-138_-18
E5512,AC,0,-68.858,-8.872,7.02,DESMATAMENTO_CR,2021-10-13,2021-06-17,2021-06-17,2021-06-17,6.0,38.6,29.6,38.6,38.6,29.6,65,57,30.697,634,10.428,11.218,12.469,1,1,1,148,-138_-18
E5513,AM,0,-71.793,-7.07,13.745,DESMATAMENTO_CR,2021-10-13,2021-09-17,2021-09-17,2021-09-17,9.0,7.6,32.2,7.6,7.6,32.2,31,140,12.838,1338,9.556,10.204,11.25,1,1,1,838,-144_-15
E5514,AM,0,-60.873,-7.567,39.189,DESMATAMENTO_CR,2021-08-10,2021-07-19,2021-07-19,2021-07-19,7.0,15.323,27.323,15.323,15.323,27.323,29,61,25.476,3848,9.556,10.204,11.25,1,1,1,2600,-122_-16
E5515,AM,0,-71.594,-7.007,9.317,DESMATAMENTO_CR,2021-10-13,2021-09-18,2021-09-18,2021-09-18,9.0,18.0,21.4,18.0,18.0,21.4,64,107,23.618,879,9.556,10.204,11.25,1,1,1,376,-144_-15
E5516,AC,0,-67.777,-10.648,15.171,DESMATAMENTO_CR,2021-10-13,2021-07-22,2021-07-22,2021-07-22,7.0,19.742,36.581,19.742,19.742,36.581,39,70,23.715,1424,10.428,11.218,12.469,1,1,1,343,-136_-22
E5517,AC,0,-67.916,-10.436,7.539,DESMATAMENTO_CR,2021-10-13,2021-04-29,2021-04-29,2021-04-29,4.0,26.1,47.2,26.1,26.1,47.2,32,70,14.834,705,10.428,11.218,12.469,1,1,1,436,-136_-21
E5518,AC,0,-69.324,-8.915,13.089,DESMATAMENTO_CR,2021-10-13,2021-07-21,2021-07-21,2021-07-21,7.0,11.968,24.29,11.968,11.968,24.29,25,57,22.725,1214,10.428,11.218,12.469,1,1,1,557,-139_-18
E5519,AM,0,-60.301,-7.263,27.058,DESMATAMENTO_CR,2021-08-10,2021-06-07,2021-06-07,2021-06-07,6.0,46.133,34.833,46.133,46.133,34.833,63,61,26.889,2649,9.556,10.204,11.25,1,1,1,1708,-121_-15
E5520,AC,0,-68.432,-10.527,1.011,DESMATAMENTO_CR,2021-10-13,2021-10-01,2021-10-01,2021-10-01,10.0,3.903,35.548,3.903,3.903,35.548,39,136,17.433,83,10.428,11.218,12.469,1,1,1,9,-137_-22
E5521,AC,0,-69.578,-8.808,10.969,DESMATAMENTO_CR,2021-10-13,2021-09-19,2021-09-19,2021-09-19,9.0,7.733,14.467,7.733,7.733,14.467,27,57,17.332,1055,10.428,11.218,12.469,1,1,1,405,-140_-18
E5522,AC,0,-69.559,-8.752,12.814,DESMATAMENTO_CR,2021-10-13,2021-01-22,2021-01-22,2021-01-22,1.0,22.29,54.161,22.29,22.29,54.161,23,57,21.333,1223,10.428,11.218,12.469,1,1,1,400,-140_-18
E5523,AC,0,-67.489,-9.616,18.011,DESMATAMENTO_CR,2021-10-13,2021-06-16,2021-06-16,2021-06-16,6.0,22.333,38.867,22.333,22.333,38.867,30,69,15.902,1744,10.428,11.218,12.469,1,1,1,664,-135_-20
E5524,AM,0,-66.832,-9.721,24.037,DESMATAMENTO_CR,2021-10-13,2021-06-16,2021-06-16,2021-06-16,6.0,20.4,38.867,20.4,20.4,38.867,29,69,18.366,2304,9.556,10.204,11.25,1,1,1,364,-134_-20
E5525,AM,0,-67.029,-9.47,9.067,DESMATAMENTO_CR,2021-10-13,2021-03-12,2021-03-12,2021-03-12,3.0,35.226,56.29,35.226,35.226,56.29,37,69,23.334,868,9.556,10.204,11.25,1,1,1,538,-135_-19
E5526,AM,0,-67.184,-9.419,8.825,DESMATAMENTO_CR,2021-10-13,2021-09-14,2021-09-14,2021-09-14,9.0,9.667,24.267,9.667,9.667,24.267,35,69,18.104,844,9.556,10.204,11.25,1,1,1,484,-135_-19
E5527,AC,0,-67.444,-9.687,8.491,DESMATAMENTO_CR,2021-10-13,2021-08-21,2021-08-21,2021-08-21,8.0,9.935,30.258,9.935,9.935,30.258,32,69,20.942,807,10.428,11.218,12.469,1,1,1,545,-135_-20
E5528,AM,0,-66.736,-9.447,25.763,DESMATAMENTO_CR,2021-10-13,2021-07-10,2021-07-10,2021-07-10,7.0,16.387,36.355,16.387,16.387,36.355,29,69,15.406,2552,9.556,10.204,11.25,1,1,1,77,-134_-19
E5529,AM,0,-67.008,-9.119,23.3,DESMATAMENTO_CR,2021-10-13,2021-09-08,2021-09-08,2021-09-08,9.0,13.333,25.867,13.333,13.333,25.867,53,69,14.187,2289,9.556,10.204,11.25,1,1,1,210,-135_-19
E5530,AC,0,-69.634,-8.743,61.567,DESMATAMENTO_CR,2021-10-13,2021-07-09,2021-07-09,2021-07-09,7.0,14.129,25.839,14.129,14.129,25.839,24,57,25.063,6043,10.428,11.218,12.469,1,1,1,1451,-140_-18
E5531,RO,0,-66.444,-9.594,6.702,DESMATAMENTO_CR,2021-10-13,2021-08-03,2021-08-03,2021-08-03,8.0,21.935,34.323,21.935,21.935,34.323,44,69,20.636,636,10.392,11.222,12.827,1,1,1,363,-133_-20
E5532,AC,0,-67.472,-9.684,8.521,DESMATAMENTO_CR,2021-10-13,2021-08-03,2021-08-03,2021-08-03,8.0,14.419,34.323,14.419,14.419,34.323,31,69,16.248,751,10.428,11.218,12.469,1,1,1,273,-135_-20
E5533,AM,0,-67.194,-8.72,10.278,DESMATAMENTO_CR,2021-10-13,2021-09-20,2021-09-20,2021-09-20,9.0,7.667,15.667,7.667,7.667,15.667,31,47,20.624,983,9.556,10.204,11.25,1,1,1,557,-135_-18
E5534,AC,0,-68.298,-9.299,7.412,DESMATAMENTO_CR,2021-10-13,2021-10-01,2021-10-01,2021-10-01,10.0,3.968,25.645,3.968,3.968,25.645,37,109,18.148,696,10.428,11.218,12.469,1,1,1,431,-137_-19
E5535,AM,0,-66.808,-9.641,22.222,DESMATAMENTO_CR,2021-10-13,2022-04-06,,2021-10-13,4.0,0.0,0.0,,2.161,17.065,29,69,9.32,2142,9.556,10.204,11.25,0,0,0,41,-134_-20
E5536,AM,0,-66.544,-8.731,42.249,DESMATAMENTO_CR,2021-10-13,2021-08-27,2021-08-27,2021-08-27,8.0,7.516,28.903,7.516,7.516,28.903,28,69,15.257,4160,9.556,10.204,11.25,1,1,1,769,-134_-18
E5537,AM,0,-66.976,-8.957,20.336,DESMATAMENTO_CR,2021-10-13,2021-10-20,2021-10-20,2021-10-13,10.0,0.71,15.484,0.71,1.161,17.065,26,69,8.201,1978,9.556,10.204,11.25,0,0,0,36,-134_-18
E5538,AM,0,-66.975,-8.947,8.879,DESMATAMENTO_CR,2021-10-13,2021-10-08,2021-10-08,2021-10-08,10.0,3.484,18.194,3.484,3.484,18.194,27,69,14.141,818,9.556,10.204,11.25,1,1,1,30,-134_-18
E5539,AM,0,-66.559,-8.806,207.315,DESMATAMENTO_CR,2021-10-13,2021-08-15,2021-08-15,2021-08-15,8.0,13.581,31.613,13.581,13.581,31.613,32,69,15.325,20606,9.556,10.204,11.25,1,1,1,896,-134_-18
E5540,AM,0,-66.553,-8.827,11.304,DESMATAMENTO_CR,2021-10-13,2021-09-26,2021-09-26,2021-09-26,9.0,4.533,21.067,4.533,4.533,21.067,28,69,13.618,1022,9.556,10.204,11.25,1,1,1,16,-134_-18
E5541,AM,0,-66.545,-8.818,51.219,DESMATAMENTO_CR,2021-10-13,2021-09-26,2021-09-26,2021-09-26,9.0,5.667,21.067,5.667,5.667,21.067,30,69,13.03,5058,9.556,10.204,11.25,1,1,1,274,-134_-18
E5542,AM,0,-66.61,-8.798,27.165,DESMATAMENTO_CR,2021-10-13,2021-08-03,2021-08-03,2021-08-03,8.0,15.516,34.323,15.516,15.516,34.323,30,69,21.796,2636,9.556,10.204,11.25,1,1,1,975,-134_-18
E5543,MT,0,-59.198,-9.572,6.259,DESMATAMENTO_CR,2021-08-10,2021-06-14,2021-06-14,2021-06-14,6.0,24.2,30.667,24.2,24.2,30.667,36,58,22.768,587,12.411,13.169,14.702,1,1,1,149,-119_-20
E5544,RO,0,-64.931,-11.818,11.518,DESMATAMENTO_CR,2021-10-14,2021-08-10,2021-11-14,2021-08-10,8.0,30.129,22.387,5.067,30.129,22.387,71,60,24.143,1010,10.392,11.222,12.827,1,1,1,96,-130_-24
E5545,RO,0,-64.9,-11.759,10.984,DESMATAMENTO_CR,2021-10-14,2021-10-21,,2021-10-14,10.0,5.581,10.613,,7.387,11.742,63,60,23.307,1044,10.392,11.222,12.827,1,1,1,2,-130_-24
E5546,RO,0,-64.91,-11.828,6.202,DESMATAMENTO_CR,2021-10-14,,,,,,,,,,68,60,27.057,575,10.392,11.222,12.827,1,1,1,0,-130_-24
E5547,RO,0,-63.786,-10.061,10.724,DESMATAMENTO_CR,2021-10-14,2021-09-28,2021-09-28,2021-09-28,9.0,6.4,14.333,6.4,6.4,14.333,31,59,21.212,984,10.392,11.222,12.827,1,1,1,238,-128_-21
E5548,RO,0,-64.94,-11.828,19.167,DESMATAMENTO_CR,2021-10-14,,,,,,,,,,71,60,22.884,1841,10.392,11.222,12.827,1,1,1,0,-130_-24
E5549,RO,0,-65.051,-9.816,10.21,DESMATAMENTO_CR,2021-10-14,2021-07-29,2021-07-29,2021-07-29,7.0,17.387,37.516,17.387,17.387,37.516,29,89,17.989,991,10.392,11.222,12.827,1,1,1,248,-131_-20
E5550,RO,0,-64.374,-9.477,41.349,DESMATAMENTO_CR,2021-10-14,,,,,,,,,,35,89,10.481,4056,10.392,11.222,12.827,1,0,0,0,-129_-19
E5551,RO,0,-63.829,-9.935,7.011,DESMATAMENTO_CR,2021-10-14,2021-09-28,2021-09-28,2021-09-28,9.0,10.8,14.333,10.8,10.8,14.333,62,59,29.142,637,10.392,11.222,12.827,1,1,1,422,-128_-20
E5552,RO,0,-63.891,-10.365,60.271,DESMATAMENTO_CR,2021-10-14,2021-05-01,2021-05-01,2021-05-01,5.0,55.806,58.71,55.806,55.806,58.71,66,89,13.082,5981,10.392,11.222,12.827,1,1,1,247,-128_-21
E5553,RO,0,-63.895,-10.361,2.229,DESMATAMENTO_CR,2021-10-14,,,,,,,,,,60,89,19.136,192,10.392,11.222,12.827,1,1,1,0,-128_-21
E5554,RO,0,-63.883,-9.941,9.03,DESMATAMENTO_CR,2021-10-14,2021-09-10,2021-09-10,2021-09-10,9.0,18.667,17.333,18.667,18.667,17.333,64,59,24.955,795,10.392,11.222,12.827,1,1,1,180,-128_-20
E5555,RO,0,-63.977,-9.817,9.288,DESMATAMENTO_CR,2021-10-14,2021-09-16,2021-09-16,2021-09-16,9.0,11.267,16.333,11.267,11.267,16.333,53,61,24.408,852,10.392,11.222,12.827,1,1,1,265,-128_-20
E5556,RO,0,-63.812,-10.313,11.443,DESMATAMENTO_CR,2021-10-14,2021-02-12,2021-02-12,2021-02-12,2.0,30.0,51.286,30.0,30.0,51.286,30,59,32.991,1068,10.392,11.222,12.827,1,1,1,760,-128_-21
E5557,RO,0,-63.865,-9.825,8.627,DESMATAMENTO_CR,2021-10-14,2021-10-04,2021-10-04,2021-10-04,10.0,9.226,13.355,9.226,9.226,13.355,59,58,31.657,815,10.392,11.222,12.827,1,1,1,250,-128_-20
E5558,MT,0,-59.135,-9.518,7.821,DESMATAMENTO_CR,2021-08-10,,,,,,,,,,38,58,23.511,739,12.411,13.169,14.702,1,1,1,0,-119_-20
E5559,RO,0,-63.836,-9.484,5.836,DESMATAMENTO_CR,2021-10-14,2021-03-14,2021-03-14,2021-03-14,3.0,67.645,45.742,67.645,67.645,45.742,71,58,39.91,529,10.392,11.222,12.827,1,1,1,84,-128_-19
E5560,RO,0,-63.968,-9.505,17.112,DESMATAMENTO_CR,2021-10-14,2021-10-10,2021-10-10,2021-10-10,10.0,9.387,25.774,9.387,9.387,25.774,65,117,17.438,1660,10.392,11.222,12.827,1,1,1,173,-128_-20
E5561,RO,0,-63.926,-9.497,8.319,DESMATAMENTO_CR,2021-10-14,2021-07-18,2021-07-18,2021-07-18,7.0,37.032,53.194,37.032,37.032,53.194,68,117,27.665,827,10.392,11.222,12.827,1,1,1,252,-128_-19
E5562,MT,0,-59.044,-9.482,7.907,DESMATAMENTO_CR,2021-08-10,2021-06-02,2021-06-02,2021-06-02,6.0,56.267,32.667,56.267,56.267,32.667,73,58,27.008,706,12.411,13.169,14.702,1,1,1,11,-119_-19
E5563,RO,0,-63.662,-10.626,9.755,DESMATAMENTO_CR,2021-10-14,2021-08-17,2021-08-17,2021-08-17,8.0,13.806,21.258,13.806,13.806,21.258,34,59,32.639,913,10.392,11.222,12.827,1,1,1,821,-128_-22
E5564,RO,0,-63.628,-10.597,12.782,DESMATAMENTO_CR,2021-10-14,2021-03-26,2021-03-26,2021-03-26,3.0,31.323,44.806,31.323,31.323,44.806,33,59,27.429,1211,10.392,11.222,12.827,1,1,1,840,-128_-22
E5565,MT,0,-59.544,-9.434,15.25,DESMATAMENTO_CR,2021-08-10,2021-05-09,2021-05-09,2021-05-09,5.0,48.258,36.548,48.258,48.258,36.548,60,58,44.521,1489,12.411,13.169,14.702,1,1,1,1102,-120_-19
E5566,RO,0,-63.63,-10.619,10.736,DESMATAMENTO_CR,2021-10-14,2021-10-10,2021-10-10,2021-10-10,10.0,4.032,12.387,4.032,4.032,12.387,34,59,20.772,1022,10.392,11.222,12.827,1,1,1,606,-128_-22
E5567,RO,0,-62.634,-8.745,10.241,DESMATAMENTO_CR,2021-10-14,2021-08-29,2021-08-29,2021-08-29,8.0,7.387,19.323,7.387,7.387,19.323,31,58,24.287,961,10.392,11.222,12.827,1,1,1,319,-126_-18
E5568,RO,0,-62.643,-8.526,7.117,DESMATAMENTO_CR,2021-10-14,2021-09-10,2021-09-10,2021-09-10,9.0,4.333,17.333,4.333,4.333,17.333,31,59,17.905,671,10.392,11.222,12.827,1,1,1,437,-126_-18
E5569,RO,0,-64.232,-9.722,60.509,DESMATAMENTO_CR,2021-10-14,2021-06-05,2021-06-05,2021-06-05,6.0,19.667,82.333,19.667,19.667,82.333,27,147,25.3,6024,10.392,11.222,12.827,1,1,1,2220,-129_-20
E5570,RO,0,-62.37,-9.743,11.038,DESMATAMENTO_CR,2021-10-14,2021-09-28,2021-09-28,2021-09-28,9.0,5.2,14.333,5.2,5.2,14.333,36,58,17.176,1015,10.392,11.222,12.827,1,1,1,359,-125_-20
E5571,MT,0,-59.082,-9.426,8.94,DESMATAMENTO_CR,2021-08-10,2021-05-21,2021-05-21,2021-05-21,5.0,45.29,34.613,45.29,45.29,34.613,57,58,37.465,853,12.411,13.169,14.702,1,1,1,177,-119_-19
E5572,AM,0,-65.41,-9.001,11.03,DESMATAMENTO_CR,2021-08-02,2021-08-10,2021-08-10,2021-08-02,8.0,28.129,23.387,28.129,31.226,24.677,70,59,33.188,1052,9.556,10.204,11.25,1,1,1,1052,-131_-19
E5573,PA,0,-51.029,-5.565,8.834,DESMATAMENTO_CR,2021-08-01,2021-07-29,2021-07-29,2021-07-29,7.0,9.323,11.194,9.323,9.323,11.194,25,29,14.916,834,12.102,12.73,13.754,1,1,1,3,-103_-12
E5574,RO,0,-63.502,-10.548,10.484,DESMATAMENTO_CR,2021-10-14,2021-01-31,2021-01-31,2021-01-31,1.0,34.0,53.0,34.0,34.0,53.0,34,59,39.415,997,10.392,11.222,12.827,1,1,1,408,-128_-22
E5575,RO,0,-63.546,-10.486,9.99,DESMATAMENTO_CR,2021-10-14,2021-09-04,2021-09-04,2021-09-04,9.0,12.2,18.333,12.2,12.2,18.333,34,59,23.336,945,10.392,11.222,12.827,1,1,1,177,-128_-21
E5576,RO,0,-63.956,-8.501,9.249,DESMATAMENTO_CR,2021-10-14,2021-09-21,2021-09-21,2021-09-21,9.0,5.6,32.0,5.6,5.6,32.0,28,117,17.611,876,10.392,11.222,12.827,1,1,1,117,-128_-18
E5577,RO,0,-63.956,-8.499,6.661,DESMATAMENTO_CR,2021-10-14,2021-09-03,2021-09-03,2021-09-03,9.0,6.8,38.0,6.8,6.8,38.0,28,117,25.769,615,10.392,11.222,12.827,1,1,1,303,-128_-17
E5578,RO,0,-63.092,-11.825,14.122,DESMATAMENTO_CR,2021-10-14,2021-04-19,2021-04-19,2021-04-19,4.0,63.933,40.833,63.933,63.933,40.833,77,59,34.189,1353,10.392,11.222,12.827,1,1,1,338,-127_-24
E5579,RO,0,-63.227,-9.819,11.933,DESMATAMENTO_CR,2021-10-14,2021-08-17,2021-08-17,2021-08-17,8.0,10.258,21.258,10.258,10.258,21.258,29,58,26.45,1082,10.392,11.222,12.827,1,1,1,515,-127_-20
E5580,RO,0,-62.051,-12.866,8.003,DESMATAMENTO_CR,2021-10-14,2021-09-11,2021-09-11,2021-09-11,9.0,9.8,25.067,9.8,9.8,25.067,58,89,22.219,729,10.392,11.222,12.827,1,1,1,54,-125_-26
E5581,RO,0,-63.007,-10.497,19.44,DESMATAMENTO_CR,2021-10-14,2021-03-26,2021-03-26,2021-03-26,3.0,25.323,44.806,25.323,25.323,44.806,28,59,41.948,1863,10.392,11.222,12.827,1,1,1,716,-127_-21
E5582,RO,0,-63.006,-10.49,9.009,DESMATAMENTO_CR,2021-10-14,2021-06-06,2021-06-06,2021-06-06,6.0,21.2,32.2,21.2,21.2,32.2,29,59,25.663,847,10.392,11.222,12.827,1,1,1,123,-127_-21
E5583,RO,0,-63.001,-10.474,11.274,DESMATAMENTO_CR,2021-10-14,2021-09-28,2021-09-28,2021-09-28,9.0,5.2,14.333,5.2,5.2,14.333,28,59,26.013,1092,10.392,11.222,12.827,1,1,1,147,-127_-21
E5584,RO,0,-62.064,-12.837,12.352,DESMATAMENTO_CR,2021-10-14,2021-09-18,2021-09-18,2021-09-18,9.0,10.4,23.2,10.4,10.4,23.2,62,89,17.915,1189,10.392,11.222,12.827,1,1,1,397,-125_-26
E5585,RO,0,-62.108,-12.732,16.778,DESMATAMENTO_CR,2021-10-14,2021-09-18,2021-09-18,2021-09-18,9.0,18.2,23.2,18.2,18.2,23.2,123,89,24.196,1642,10.392,11.222,12.827,1,1,1,201,-125_-26
E5586,RO,0,-62.175,-12.745,14.266,DESMATAMENTO_CR,2021-10-14,2021-08-30,2021-08-30,2021-08-30,8.0,34.71,28.258,34.71,34.71,28.258,137,89,20.007,1357,10.392,11.222,12.827,1,1,1,866,-125_-26
E5587,RO,0,-62.568,-11.268,11.317,DESMATAMENTO_CR,2021-10-14,2021-09-28,2021-09-28,2021-09-28,9.0,4.267,29.667,4.267,4.267,29.667,30,120,16.886,1068,10.392,11.222,12.827,1,1,1,486,-126_-23
E5588,RO,0,-63.586,-9.507,17.172,DESMATAMENTO_CR,2021-10-14,2021-10-10,2021-10-10,2021-10-10,10.0,7.032,12.387,7.032,7.032,12.387,36,58,15.855,1670,10.392,11.222,12.827,1,1,1,98,-128_-20
E5589,RO,0,-63.125,-10.008,10.12,DESMATAMENTO_CR,2021-10-14,2021-01-01,2021-01-01,2021-01-01,1.0,65.0,57.806,65.0,65.0,57.806,65,58,34.303,937,10.392,11.222,12.827,1,1,1,446,-127_-21
E5590,RO,0,-63.584,-9.685,7.768,DESMATAMENTO_CR,2021-10-14,2021-08-11,2021-08-11,2021-08-11,8.0,15.871,22.226,15.871,15.871,22.226,36,58,27.156,737,10.392,11.222,12.827,1,1,1,443,-128_-20
E5591,RO,0,-61.289,-12.345,10.029,DESMATAMENTO_CR,2021-10-14,2021-08-12,2021-08-12,2021-08-12,8.0,14.677,23.065,14.677,14.677,23.065,36,61,26.079,921,10.392,11.222,12.827,1,1,1,499,-123_-25
E5592,RO,0,-63.206,-9.731,16.67,DESMATAMENTO_CR,2021-10-14,2021-09-28,2021-09-28,2021-09-28,9.0,5.2,14.333,5.2,5.2,14.333,33,58,20.853,1529,10.392,11.222,12.827,1,1,1,871,-127_-20
E5593,RO,0,-62.102,-12.598,6.749,DESMATAMENTO_CR,2021-10-14,,,,,,,,,,76,89,17.228,617,10.392,11.222,12.827,1,1,1,0,-125_-26
E5594,RO,0,-61.446,-11.88,6.749,DESMATAMENTO_CR,2021-10-14,2021-04-02,,2021-04-02,4.0,31.933,45.667,,31.933,45.667,35,61,28.028,628,10.392,11.222,12.827,1,1,1,39,-123_-24
E5595,RO,0,-64.126,-9.576,18.025,DESMATAMENTO_CR,2021-10-14,2021-08-11,2021-08-11,2021-08-11,8.0,26.742,56.387,26.742,26.742,56.387,65,147,28.517,1727,10.392,11.222,12.827,1,1,1,1299,-129_-20
E5596,RO,0,-61.388,-11.716,34.779,DESMATAMENTO_CR,2021-10-14,2021-10-11,2021-10-11,2021-10-11,10.0,3.226,13.226,3.226,3.226,13.226,34,61,15.121,3441,10.392,11.222,12.827,1,1,1,2321,-123_-24
E5597,RO,0,-61.491,-11.675,10.348,DESMATAMENTO_CR,2021-10-14,,,,,,,,,,35,61,12.664,979,10.392,11.222,12.827,1,1,0,0,-123_-24
E5598,RO,0,-64.13,-9.729,20.572,DESMATAMENTO_CR,2021-10-14,2021-07-17,2021-07-17,2021-07-17,7.0,39.419,66.871,39.419,39.419,66.871,68,147,24.139,1988,10.392,11.222,12.827,1,1,1,1274,-129_-20
E5599,RO,0,-63.238,-9.623,19.334,DESMATAMENTO_CR,2021-10-14,2021-10-04,2021-10-04,2021-10-04,10.0,6.613,13.355,6.613,6.613,13.355,38,58,22.715,1837,10.392,11.222,12.827,1,1,1,134,-127_-20
E5600,RO,0,-61.4,-11.738,7.03,DESMATAMENTO_CR,2021-10-14,,,,,,,,,,32,61,13.603,650,10.392,11.222,12.827,1,1,1,0,-123_-24
E5601,RO,0,-62.05,-12.208,10.178,DESMATAMENTO_CR,2021-10-14,2021-01-14,2021-01-14,2021-01-14,1.0,141.387,58.742,141.387,141.387,58.742,145,61,17.566,961,10.392,11.222,12.827,1,1,1,61,-125_-25
E5602,RO,0,-62.192,-11.889,15.161,DESMATAMENTO_CR,2021-10-14,2021-04-02,2021-04-02,2021-04-02,4.0,31.733,45.667,31.733,31.733,45.667,37,61,28.526,1443,10.392,11.222,12.827,1,1,1,139,-125_-24
E5603,RO,0,-61.927,-9.146,17.141,DESMATAMENTO_CR,2021-10-14,2021-06-12,2021-06-12,2021-06-12,6.0,20.2,65.4,20.2,20.2,65.4,34,119,12.415,1663,10.392,11.222,12.827,1,1,0,691,-124_-19
E5604,MT,0,-58.896,-9.153,11.761,DESMATAMENTO_CR,2021-08-10,2021-06-02,2021-06-02,2021-06-02,6.0,49.333,32.667,49.333,49.333,32.667,68,58,29.856,1122,12.411,13.169,14.702,1,1,1,577,-118_-19
E5605,MT,0,-61.39,-10.635,15.31,DESMATAMENTO_CR,2021-10-14,2021-06-19,2021-06-19,2021-06-19,6.0,22.833,32.833,22.833,22.833,32.833,37,61,27.698,1473,12.411,13.169,14.702,1,1,1,734,-123_-22
E5606,RO,0,-63.229,-9.419,20.657,DESMATAMENTO_CR,2021-10-14,2021-09-16,2021-09-16,2021-09-16,9.0,9.8,16.333,9.8,9.8,16.333,37,58,26.735,2013,10.392,11.222,12.827,1,1,1,1756,-127_-19
E5607,RO,0,-61.894,-9.64,7.964,DESMATAMENTO_CR,2021-10-14,2021-07-13,2021-07-13,2021-07-13,7.0,15.484,28.484,15.484,15.484,28.484,31,61,27.501,738,10.392,11.222,12.827,1,1,1,481,-124_-20
E5608,RO,0,-61.807,-9.188,6.388,DESMATAMENTO_CR,2021-10-14,2021-07-31,2021-07-31,2021-07-31,7.0,14.0,49.0,14.0,14.0,49.0,36,119,15.505,599,10.392,11.222,12.827,1,1,1,286,-124_-19
E5609,RO,0,-62.054,-11.314,14.063,DESMATAMENTO_CR,2021-10-14,2021-08-24,2021-08-24,2021-08-24,8.0,16.71,21.129,16.71,16.71,21.129,66,61,25.016,1322,10.392,11.222,12.827,1,1,1,233,-125_-23
E5610,RO,0,-62.152,-10.031,7.536,DESMATAMENTO_CR,2021-10-14,2021-05-13,2021-05-13,2021-05-13,5.0,50.645,75.387,50.645,50.645,75.387,65,119,33.713,707,10.392,11.222,12.827,1,1,1,461,-125_-21
E5611,RO,0,-63.243,-9.306,20.833,DESMATAMENTO_CR,2021-10-14,2021-10-04,2021-10-04,2021-10-04,10.0,7.484,13.355,7.484,7.484,13.355,37,58,16.053,1959,10.392,11.222,12.827,1,1,1,268,-127_-19
E5612,RO,0,-62.005,-9.774,8.822,DESMATAMENTO_CR,2021-10-14,2021-08-11,2021-08-11,2021-08-11,8.0,19.742,45.452,19.742,19.742,45.452,61,119,18.913,833,10.392,11.222,12.827,1,1,1,448,-125_-20
